timestamp,             Outlet T, Inlet T, CPU1 T, CPU2 T,   FAN0 SP,    FAN8 SP,   GPU0 T,  GPU1 T,  GPU2 T,  GPU3 T,  GPU4 T,  GPU5 T,  GPU6 T,  GPU7 T 
2025-08-14 16:26:03   | 29.000 | 20.000 | 34.000 | 36.000 | 4830.000 | 5796.000 | 36.000 | 36.000 | 34.000 | 33.000 | 34.000 | 35.000 | 34.000 | 34.000
---------------------------------------------------------------- 
           timestamp,               FAN0 SP,    FAN1 SP,     FAN2 SP,    FAN3 SP,    FAN4 SP,    FAN5 SP,     FAN6 SP,   FAN7 SP,     FAN8 SP,    FAN9 SP,  FAN10 SP 
ALL FANS | 2025-08-14 16:26:03   | 4830.000 | 5106.000 | 4968.000 | 4830.000 | 4830.000 | 4968.000 | 4830.000 | 4830.000 | 5796.000 | 4830.000 | 4830.000
---------------------------------------------------------------- 
timestamp,            cpu_used,mem_used,disk_io
2025-08-14 16:26:03   | 18.38 |  10.44 |  32.50 |
---------------------------------------------------------------- 
timestamp,             Outlet T, Inlet T, CPU1 T, CPU2 T,   FAN0 SP,    FAN8 SP,   GPU0 T,  GPU1 T,  GPU2 T,  GPU3 T,  GPU4 T,  GPU5 T,  GPU6 T,  GPU7 T 
2025-08-14 16:26:16   | 29.000 | 20.000 | 36.000 | 38.000 | 4968.000 | 5658.000 | 36.000 | 36.000 | 34.000 | 33.000 | 34.000 | 35.000 | 34.000 | 34.000
---------------------------------------------------------------- 
           timestamp,               FAN0 SP,    FAN1 SP,     FAN2 SP,    FAN3 SP,    FAN4 SP,    FAN5 SP,     FAN6 SP,   FAN7 SP,     FAN8 SP,    FAN9 SP,  FAN10 SP 
ALL FANS | 2025-08-14 16:26:16   | 4968.000 | 4968.000 | 4968.000 | 4830.000 | 5106.000 | 4830.000 | 4830.000 | 4830.000 | 5658.000 | 4692.000 | 4830.000
---------------------------------------------------------------- 
timestamp,            cpu_used,mem_used,disk_io
2025-08-14 16:26:16   | 20.16 |  20.24 |  34.00 |
---------------------------------------------------------------- 
timestamp,             Outlet T, Inlet T, CPU1 T, CPU2 T,   FAN0 SP,    FAN8 SP,   GPU0 T,  GPU1 T,  GPU2 T,  GPU3 T,  GPU4 T,  GPU5 T,  GPU6 T,  GPU7 T 
2025-08-14 16:26:29   | 29.000 | 20.000 | 37.000 | 40.000 | 4968.000 | 5796.000 | 45.000 | 47.000 | 44.000 | 44.000 | 44.000 | 44.000 | 45.000 | 46.000
---------------------------------------------------------------- 
           timestamp,               FAN0 SP,    FAN1 SP,     FAN2 SP,    FAN3 SP,    FAN4 SP,    FAN5 SP,     FAN6 SP,   FAN7 SP,     FAN8 SP,    FAN9 SP,  FAN10 SP 
ALL FANS | 2025-08-14 16:26:29   | 4968.000 | 5106.000 | 4830.000 | 4692.000 | 4968.000 | 4830.000 | 4968.000 | 5106.000 | 5796.000 | 4692.000 | 4830.000
---------------------------------------------------------------- 
timestamp,            cpu_used,mem_used,disk_io
2025-08-14 16:26:29   | 18.40 |  20.36 |  30.40 |
---------------------------------------------------------------- 
