Timestamp          |GPU0_Temp|GPU0_TDP|GPU0_Thro|GPU1_Temp|GPU1_TDP|GPU1_Thro|GPU2_Temp|GPU2_TDP|GPU2_Thro|GPU3_Temp|GPU3_TDP|GPU3_Thro|GPU4_Temp|GPU4_TDP|GPU4_Thro|GPU5_Temp|GPU5_TDP|GPU5_Thro|GPU6_Temp|GPU6_TDP|GPU6_Thro|GPU7_Temp|GPU7_TDP|GPU7_Thro
2025-08-14 15:36:19|  53 C  | 291.77 W |  89 C  |  51 C  | 292.40 W |  89 C  |  51 C  | 297.84 W |  89 C  |  53 C  | 301.93 W |  89 C  |  50 C  | 286.25 W |  89 C  |  51 C  | 291.71 W |  89 C  |  52 C  | 295.03 W |  89 C  |  51 C  | 297.85 W |  89 C  
2025-08-14 15:36:22|  54 C  | 295.38 W |  89 C  |  52 C  | 305.10 W |  89 C  |  51 C  | 298.51 W |  89 C  |  54 C  | 299.18 W |  89 C  |  50 C  | 287.34 W |  89 C  |  52 C  | 301.79 W |  89 C  |  52 C  | 298.08 W |  89 C  |  52 C  | 296.95 W |  89 C  
2025-08-14 15:36:24|  54 C  | 295.98 W |  89 C  |  52 C  | 299.24 W |  89 C  |  52 C  | 298.41 W |  89 C  |  54 C  | 299.77 W |  89 C  |  51 C  | 285.96 W |  89 C  |  52 C  | 293.26 W |  89 C  |  53 C  | 303.46 W |  89 C  |  52 C  | 289.33 W |  89 C  
2025-08-14 15:36:26|  55 C  | 297.93 W |  89 C  |  53 C  | 297.77 W |  89 C  |  52 C  | 298.52 W |  89 C  |  55 C  | 300.64 W |  89 C  |  49 C  | 281.56 W |  89 C  |  53 C  | 276.57 W |  89 C  |  53 C  | 296.11 W |  89 C  |  53 C  | 299.71 W |  89 C  
2025-08-14 15:36:29|  55 C  | 302.92 W |  89 C  |  53 C  | 298.06 W |  89 C  |  53 C  | 294.40 W |  89 C  |  55 C  | 301.15 W |  89 C  |  52 C  | 293.21 W |  89 C  |  53 C  | 300.81 W |  89 C  |  54 C  | 300.24 W |  89 C  |  53 C  | 290.71 W |  89 C  
2025-08-14 15:36:31|  56 C  | 297.46 W |  89 C  |  54 C  | 298.35 W |  89 C  |  53 C  | 287.94 W |  89 C  |  56 C  | 290.95 W |  89 C  |  52 C  | 292.24 W |  89 C  |  53 C  | 289.94 W |  89 C  |  54 C  | 297.20 W |  89 C  |  54 C  | 300.87 W |  89 C  
2025-08-14 15:36:33|  56 C  | 303.11 W |  89 C  |  54 C  | 298.35 W |  89 C  |  53 C  | 300.57 W |  89 C  |  56 C  | 300.75 W |  89 C  |  52 C  | 293.41 W |  89 C  |  54 C  | 299.04 W |  89 C  |  55 C  | 290.13 W |  89 C  |  54 C  | 301.66 W |  89 C  
2025-08-14 15:36:36|  57 C  | 303.31 W |  89 C  |  54 C  | 298.84 W |  89 C  |  54 C  | 300.67 W |  89 C  |  56 C  | 307.60 W |  89 C  |  53 C  | 294.88 W |  89 C  |  54 C  | 295.33 W |  89 C  |  55 C  | 298.08 W |  89 C  |  54 C  | 288.06 W |  89 C  
2025-08-14 15:36:38|  57 C  | 292.96 W |  89 C  |  55 C  | 298.84 W |  89 C  |  54 C  | 289.22 W |  89 C  |  56 C  | 292.24 W |  89 C  |  53 C  | 295.65 W |  89 C  |  55 C  | 296.11 W |  89 C  |  55 C  | 306.01 W |  89 C  |  55 C  | 302.34 W |  89 C  
2025-08-14 15:36:40|  57 C  | 307.31 W |  89 C  |  55 C  | 299.91 W |  89 C  |  54 C  | 301.74 W |  89 C  |  57 C  | 303.89 W |  89 C  |  54 C  | 294.88 W |  89 C  |  55 C  | 301.78 W |  89 C  |  56 C  | 298.48 W |  89 C  |  55 C  | 292.06 W |  89 C  
2025-08-14 15:36:43|  57 C  | 305.27 W |  89 C  |  55 C  | 298.74 W |  89 C  |  55 C  | 301.17 W |  89 C  |  57 C  | 318.90 W |  89 C  |  54 C  | 295.55 W |  89 C  |  54 C  | 275.12 W |  89 C  |  56 C  | 302.29 W |  89 C  |  55 C  | 303.61 W |  89 C  
2025-08-14 15:36:45|  58 C  | 307.33 W |  89 C  |  56 C  | 300.70 W |  89 C  |  55 C  | 301.84 W |  89 C  |  58 C  | 292.14 W |  89 C  |  54 C  | 296.54 W |  89 C  |  55 C  | 296.40 W |  89 C  |  56 C  | 301.11 W |  89 C  |  56 C  | 296.09 W |  89 C  
2025-08-14 15:36:47|  58 C  | 293.52 W |  89 C  |  56 C  | 300.50 W |  89 C  |  55 C  | 302.83 W |  89 C  |  58 C  | 299.87 W |  89 C  |  55 C  | 297.23 W |  89 C  |  56 C  | 296.51 W |  89 C  |  57 C  | 292.37 W |  89 C  |  56 C  | 305.48 W |  89 C  
2025-08-14 15:36:50|  58 C  | 286.86 W |  89 C  |  56 C  | 300.70 W |  89 C  |  56 C  | 303.40 W |  89 C  |  58 C  | 307.21 W |  89 C  |  55 C  | 297.52 W |  89 C  |  56 C  | 297.29 W |  89 C  |  57 C  | 295.53 W |  89 C  |  56 C  | 304.90 W |  89 C  
2025-08-14 15:36:52|  58 C  | 290.40 W |  89 C  |  57 C  | 298.95 W |  89 C  |  56 C  | 298.91 W |  89 C  |  58 C  | 298.02 W |  89 C  |  55 C  | 297.81 W |  89 C  |  56 C  | 298.94 W |  89 C  |  57 C  | 291.92 W |  89 C  |  56 C  | 292.57 W |  89 C  
2025-08-14 15:36:54|  59 C  | 294.71 W |  89 C  |  57 C  | 301.58 W |  89 C  |  56 C  | 290.08 W |  89 C  |  59 C  | 298.11 W |  89 C  |  56 C  | 299.09 W |  89 C  |  56 C  | 299.24 W |  89 C  |  57 C  | 305.04 W |  89 C  |  57 C  | 302.15 W |  89 C  
2025-08-14 15:36:57|  59 C  | 294.70 W |  89 C  |  57 C  | 296.39 W |  89 C  |  56 C  | 300.67 W |  89 C  |  59 C  | 298.12 W |  89 C  |  56 C  | 299.57 W |  89 C  |  57 C  | 299.64 W |  89 C  |  58 C  | 298.08 W |  89 C  |  57 C  | 293.63 W |  89 C  
2025-08-14 15:36:59|  59 C  | 305.08 W |  89 C  |  57 C  | 301.08 W |  89 C  |  57 C  | 292.24 W |  89 C  |  57 C  | 290.08 W |  89 C  |  56 C  | 298.30 W |  89 C  |  56 C  | 297.58 W |  89 C  |  58 C  | 298.08 W |  89 C  |  57 C  | 289.36 W |  89 C  
2025-08-14 15:37:01|  60 C  | 293.63 W |  89 C  |  57 C  | 294.54 W |  89 C  |  57 C  | 303.99 W |  89 C  |  59 C  | 299.10 W |  89 C  |  56 C  | 302.51 W |  89 C  |  57 C  | 299.73 W |  89 C  |  58 C  | 293.65 W |  89 C  |  57 C  | 304.60 W |  89 C  
2025-08-14 15:37:04|  60 C  | 292.45 W |  89 C  |  58 C  | 302.66 W |  89 C  |  57 C  | 290.69 W |  89 C  |  60 C  | 299.39 W |  89 C  |  57 C  | 282.73 W |  89 C  |  57 C  | 299.82 W |  89 C  |  58 C  | 304.44 W |  89 C  |  58 C  | 295.61 W |  89 C  
2025-08-14 15:37:06|  60 C  | 293.15 W |  89 C  |  58 C  | 299.43 W |  89 C  |  57 C  | 307.02 W |  89 C  |  60 C  | 299.77 W |  89 C  |  57 C  | 305.05 W |  89 C  |  58 C  | 291.42 W |  89 C  |  58 C  | 298.67 W |  89 C  |  58 C  | 305.38 W |  89 C  
2025-08-14 15:37:08|  60 C  | 294.71 W |  89 C  |  58 C  | 300.60 W |  89 C  |  57 C  | 305.56 W |  89 C  |  60 C  | 300.16 W |  89 C  |  57 C  | 306.23 W |  89 C  |  58 C  | 300.81 W |  89 C  |  58 C  | 294.07 W |  89 C  |  58 C  | 303.32 W |  89 C  
2025-08-14 15:37:11|  60 C  | 295.10 W |  89 C  |  58 C  | 303.14 W |  89 C  |  58 C  | 293.92 W |  89 C  |  60 C  | 299.88 W |  89 C  |  57 C  | 306.23 W |  89 C  |  58 C  | 301.10 W |  89 C  |  59 C  | 295.43 W |  89 C  |  58 C  | 294.81 W |  89 C  
2025-08-14 15:37:13|  61 C  | 296.37 W |  89 C  |  58 C  | 287.10 W |  89 C  |  58 C  | 292.24 W |  89 C  |  60 C  | 299.88 W |  89 C  |  58 C  | 300.76 W |  89 C  |  58 C  | 301.01 W |  89 C  |  59 C  | 295.53 W |  89 C  |  58 C  | 303.32 W |  89 C  
2025-08-14 15:37:16|  61 C  | 295.97 W |  89 C  |  58 C  | 286.99 W |  89 C  |  58 C  | 297.25 W |  89 C  |  60 C  | 299.39 W |  89 C  |  57 C  | 305.54 W |  89 C  |  58 C  | 294.83 W |  89 C  |  59 C  | 300.04 W |  89 C  |  58 C  | 295.30 W |  89 C  
2025-08-14 15:37:18|  61 C  | 295.79 W |  89 C  |  59 C  | 303.54 W |  89 C  |  58 C  | 305.95 W |  89 C  |  61 C  | 299.09 W |  89 C  |  58 C  | 306.72 W |  89 C  |  58 C  | 300.23 W |  89 C  |  59 C  | 304.16 W |  89 C  |  59 C  | 295.10 W |  89 C  
2025-08-14 15:37:20|  61 C  | 294.70 W |  89 C  |  59 C  | 292.88 W |  89 C  |  58 C  | 306.34 W |  89 C  |  61 C  | 300.95 W |  89 C  |  58 C  | 305.15 W |  89 C  |  59 C  | 299.73 W |  89 C  |  59 C  | 299.94 W |  89 C  |  59 C  | 294.61 W |  89 C  
2025-08-14 15:37:23|  61 C  | 298.42 W |  89 C  |  59 C  | 290.90 W |  89 C  |  58 C  | 294.21 W |  89 C  |  61 C  | 301.15 W |  89 C  |  58 C  | 290.57 W |  89 C  |  59 C  | 301.79 W |  89 C  |  59 C  | 294.83 W |  89 C  |  59 C  | 295.88 W |  89 C  
2025-08-14 15:37:25|  61 C  | 296.66 W |  89 C  |  59 C  | 298.83 W |  89 C  |  59 C  | 292.05 W |  89 C  |  61 C  | 301.04 W |  89 C  |  58 C  | 301.82 W |  89 C  |  59 C  | 295.13 W |  89 C  |  60 C  | 295.52 W |  89 C  |  59 C  | 295.40 W |  89 C  
2025-08-14 15:37:27|  61 C  | 304.28 W |  89 C  |  59 C  | 291.98 W |  89 C  |  59 C  | 294.50 W |  89 C  |  61 C  | 300.95 W |  89 C  |  58 C  | 291.06 W |  89 C  |  59 C  | 300.23 W |  89 C  |  60 C  | 296.42 W |  89 C  |  59 C  | 295.98 W |  89 C  
2025-08-14 15:37:30|  62 C  | 302.52 W |  89 C  |  59 C  | 298.27 W |  89 C  |  59 C  | 293.04 W |  89 C  |  61 C  | 300.95 W |  89 C  |  58 C  | 306.33 W |  89 C  |  59 C  | 302.08 W |  89 C  |  60 C  | 296.42 W |  89 C  |  59 C  | 306.85 W |  89 C  
2025-08-14 15:37:32|  62 C  | 283.64 W |  89 C  |  60 C  | 292.97 W |  89 C  |  59 C  | 298.03 W |  89 C  |  61 C  | 285.94 W |  89 C  |  59 C  | 308.18 W |  89 C  |  59 C  | 289.94 W |  89 C  |  60 C  | 302.80 W |  89 C  |  59 C  | 296.86 W |  89 C  
2025-08-14 15:37:34|  62 C  | 302.33 W |  89 C  |  60 C  | 287.98 W |  89 C  |  59 C  | 295.49 W |  89 C  |  62 C  | 301.74 W |  89 C  |  59 C  | 308.38 W |  89 C  |  59 C  | 302.87 W |  89 C  |  60 C  | 300.23 W |  89 C  |  60 C  | 301.16 W |  89 C  
2025-08-14 15:37:37|  62 C  | 295.29 W |  89 C  |  60 C  | 290.52 W |  89 C  |  59 C  | 298.89 W |  89 C  |  62 C  | 287.23 W |  89 C  |  59 C  | 290.66 W |  89 C  |  59 C  | 292.58 W |  89 C  |  60 C  | 302.50 W |  89 C  |  60 C  | 302.54 W |  89 C  
2025-08-14 15:37:39|  62 C  | 299.40 W |  89 C  |  60 C  | 304.23 W |  89 C  |  59 C  | 300.08 W |  89 C  |  62 C  | 301.52 W |  89 C  |  59 C  | 308.57 W |  89 C  |  59 C  | 303.64 W |  89 C  |  60 C  | 304.45 W |  89 C  |  60 C  | 296.08 W |  89 C  
2025-08-14 15:37:41|  62 C  | 289.02 W |  89 C  |  60 C  | 289.72 W |  89 C  |  59 C  | 303.50 W |  89 C  |  62 C  | 301.85 W |  89 C  |  59 C  | 305.64 W |  89 C  |  60 C  | 301.20 W |  89 C  |  60 C  | 300.73 W |  89 C  |  60 C  | 294.61 W |  89 C  
2025-08-14 15:37:44|  62 C  | 305.56 W |  89 C  |  60 C  | 285.72 W |  89 C  |  59 C  | 299.39 W |  89 C  |  62 C  | 291.44 W |  89 C  |  59 C  | 283.21 W |  89 C  |  60 C  | 302.86 W |  89 C  |  61 C  | 299.65 W |  89 C  |  60 C  | 296.97 W |  89 C  
2025-08-14 15:37:46|  63 C  | 297.84 W |  89 C  |  60 C  | 297.47 W |  89 C  |  59 C  | 286.87 W |  89 C  |  62 C  | 301.14 W |  89 C  |  60 C  | 300.94 W |  89 C  |  60 C  | 298.16 W |  89 C  |  61 C  | 295.73 W |  89 C  |  60 C  | 301.36 W |  89 C  
2025-08-14 15:37:48|  63 C  | 285.53 W |  89 C  |  60 C  | 303.54 W |  89 C  |  60 C  | 300.58 W |  89 C  |  61 C  | 281.83 W |  89 C  |  60 C  | 296.25 W |  89 C  |  59 C  | 281.51 W |  89 C  |  61 C  | 288.96 W |  89 C  |  60 C  | 301.07 W |  89 C  
2025-08-14 15:37:51|  63 C  | 292.56 W |  89 C  |  61 C  | 305.69 W |  89 C  |  60 C  | 303.89 W |  89 C  |  62 C  | 302.04 W |  89 C  |  60 C  | 301.92 W |  89 C  |  60 C  | 303.35 W |  89 C  |  61 C  | 297.59 W |  89 C  |  60 C  | 306.74 W |  89 C  
2025-08-14 15:37:53|  63 C  | 302.42 W |  89 C  |  60 C  | 296.30 W |  89 C  |  60 C  | 300.48 W |  89 C  |  62 C  | 302.23 W |  89 C  |  60 C  | 286.75 W |  89 C  |  60 C  | 298.36 W |  89 C  |  61 C  | 303.07 W |  89 C  |  60 C  | 297.26 W |  89 C  
2025-08-14 15:37:55|  63 C  | 292.75 W |  89 C  |  61 C  | 301.10 W |  89 C  |  60 C  | 301.05 W |  89 C  |  62 C  | 295.28 W |  89 C  |  60 C  | 301.93 W |  89 C  |  60 C  | 299.73 W |  89 C  |  61 C  | 298.08 W |  89 C  |  60 C  | 295.02 W |  89 C  
2025-08-14 15:37:58|  63 C  | 301.34 W |  89 C  |  61 C  | 295.98 W |  89 C  |  60 C  | 300.67 W |  89 C  |  63 C  | 302.91 W |  89 C  |  60 C  | 288.22 W |  89 C  |  60 C  | 295.91 W |  89 C  |  61 C  | 298.19 W |  89 C  |  61 C  | 296.67 W |  89 C  
2025-08-14 15:38:00|  63 C  | 292.45 W |  89 C  |  61 C  | 302.26 W |  89 C  |  60 C  | 300.77 W |  89 C  |  63 C  | 292.03 W |  89 C  |  60 C  | 308.09 W |  89 C  |  60 C  | 296.81 W |  89 C  |  61 C  | 289.25 W |  89 C  |  60 C  | 297.65 W |  89 C  
2025-08-14 15:38:02|  63 C  | 299.49 W |  89 C  |  61 C  | 294.63 W |  89 C  |  60 C  | 295.48 W |  89 C  |  63 C  | 302.33 W |  89 C  |  60 C  | 302.71 W |  89 C  |  60 C  | 298.57 W |  89 C  |  61 C  | 298.27 W |  89 C  |  61 C  | 296.77 W |  89 C  
2025-08-14 15:38:05|  63 C  | 299.50 W |  89 C  |  61 C  | 290.83 W |  89 C  |  60 C  | 300.77 W |  89 C  |  62 C  | 289.69 W |  89 C  |  60 C  | 294.29 W |  89 C  |  59 C  | 292.57 W |  89 C  |  61 C  | 298.97 W |  89 C  |  61 C  | 297.74 W |  89 C  
2025-08-14 15:38:07|  64 C  | 297.74 W |  89 C  |  61 C  | 304.42 W |  89 C  |  60 C  | 303.21 W |  89 C  |  63 C  | 299.11 W |  89 C  |  60 C  | 294.40 W |  89 C  |  60 C  | 300.41 W |  89 C  |  61 C  | 301.42 W |  89 C  |  61 C  | 296.97 W |  89 C  
2025-08-14 15:38:09|  63 C  | 298.81 W |  89 C  |  61 C  | 304.32 W |  89 C  |  60 C  | 306.73 W |  89 C  |  63 C  | 292.05 W |  89 C  |  60 C  | 294.00 W |  89 C  |  60 C  | 296.31 W |  89 C  |  62 C  | 305.33 W |  89 C  |  61 C  | 297.16 W |  89 C  
2025-08-14 15:38:12|  64 C  | 306.64 W |  89 C  |  61 C  | 295.13 W |  89 C  |  61 C  | 301.54 W |  89 C  |  63 C  | 303.02 W |  89 C  |  60 C  | 293.40 W |  89 C  |  61 C  | 288.28 W |  89 C  |  62 C  | 287.39 W |  89 C  |  61 C  | 297.85 W |  89 C  
2025-08-14 15:38:14|  64 C  | 293.34 W |  89 C  |  61 C  | 298.17 W |  89 C  |  60 C  | 300.77 W |  89 C  |  63 C  | 285.16 W |  89 C  |  60 C  | 293.20 W |  89 C  |  61 C  | 286.92 W |  89 C  |  62 C  | 299.36 W |  89 C  |  61 C  | 297.35 W |  89 C  
2025-08-14 15:38:16|  64 C  | 306.93 W |  89 C  |  61 C  | 294.35 W |  89 C  |  61 C  | 301.25 W |  89 C  |  63 C  | 299.40 W |  89 C  |  60 C  | 293.11 W |  89 C  |  61 C  | 299.24 W |  89 C  |  62 C  | 298.48 W |  89 C  |  61 C  | 297.75 W |  89 C  
2025-08-14 15:38:19|  64 C  | 293.13 W |  89 C  |  61 C  | 305.88 W |  89 C  |  60 C  | 285.70 W |  89 C  |  63 C  | 303.21 W |  89 C  |  60 C  | 294.78 W |  89 C  |  61 C  | 298.87 W |  89 C  |  62 C  | 298.58 W |  89 C  |  61 C  | 297.16 W |  89 C  
2025-08-14 15:38:21|  64 C  | 295.10 W |  89 C  |  61 C  | 295.61 W |  89 C  |  61 C  | 305.75 W |  89 C  |  63 C  | 301.94 W |  89 C  |  60 C  | 294.59 W |  89 C  |  61 C  | 272.18 W |  89 C  |  62 C  | 299.75 W |  89 C  |  61 C  | 298.42 W |  89 C  
2025-08-14 15:38:23|  64 C  | 301.05 W |  89 C  |  61 C  | 301.69 W |  89 C  |  61 C  | 298.52 W |  89 C  |  63 C  | 294.77 W |  89 C  |  60 C  | 294.48 W |  89 C  |  61 C  | 299.15 W |  89 C  |  61 C  | 298.37 W |  89 C  |  61 C  | 294.81 W |  89 C  
2025-08-14 15:38:26|  64 C  | 295.68 W |  89 C  |  62 C  | 305.49 W |  89 C  |  61 C  | 287.36 W |  89 C  |  63 C  | 303.40 W |  89 C  |  60 C  | 294.38 W |  89 C  |  61 C  | 301.00 W |  89 C  |  62 C  | 300.14 W |  89 C  |  61 C  | 297.54 W |  89 C  
2025-08-14 15:38:28|  64 C  | 307.43 W |  89 C  |  61 C  | 301.78 W |  89 C  |  61 C  | 303.02 W |  89 C  |  63 C  | 300.67 W |  89 C  |  61 C  | 293.39 W |  89 C  |  61 C  | 292.20 W |  89 C  |  62 C  | 288.67 W |  89 C  |  61 C  | 298.52 W |  89 C  
2025-08-14 15:38:31|  64 C  | 299.69 W |  89 C  |  61 C  | 293.26 W |  89 C  |  61 C  | 287.65 W |  89 C  |  64 C  | 303.79 W |  89 C  |  61 C  | 294.29 W |  89 C  |  61 C  | 299.45 W |  89 C  |  62 C  | 299.47 W |  89 C  |  61 C  | 295.90 W |  89 C  
2025-08-14 15:38:33|  64 C  | 304.09 W |  89 C  |  62 C  | 306.07 W |  89 C  |  61 C  | 302.43 W |  89 C  |  63 C  | 292.62 W |  89 C  |  61 C  | 295.27 W |  89 C  |  61 C  | 300.12 W |  89 C  |  62 C  | 299.06 W |  89 C  |  61 C  | 298.04 W |  89 C  
2025-08-14 15:38:35|  64 C  | 299.69 W |  89 C  |  62 C  | 301.88 W |  89 C  |  61 C  | 294.21 W |  89 C  |  64 C  | 303.50 W |  89 C  |  61 C  | 294.97 W |  89 C  |  61 C  | 302.96 W |  89 C  |  62 C  | 298.86 W |  89 C  |  61 C  | 298.71 W |  89 C  
2025-08-14 15:38:38|  64 C  | 308.48 W |  89 C  |  61 C  | 300.89 W |  89 C  |  61 C  | 286.08 W |  89 C  |  63 C  | 303.79 W |  89 C  |  61 C  | 294.98 W |  89 C  |  60 C  | 287.59 W |  89 C  |  62 C  | 299.25 W |  89 C  |  61 C  | 297.94 W |  89 C  
