Timestamp          |GPU0_Temp|GPU0_TDP|GPU0_Thro|GPU1_Temp|GPU1_TDP|GPU1_Thro|GPU2_Temp|GPU2_TDP|GPU2_Thro|GPU3_Temp|GPU3_TDP|GPU3_Thro|GPU4_Temp|GPU4_TDP|GPU4_Thro|GPU5_Temp|GPU5_TDP|GPU5_Thro|GPU6_Temp|GPU6_TDP|GPU6_Thro|GPU7_Temp|GPU7_TDP|GPU7_Thro
2025-08-14 18:50:59|  64 C  | 279.52 W |  89 C  |  60 C  | 308.90 W |  89 C  |  60 C  | 298.31 W |  89 C  |  63 C  | 275.34 W |  89 C  |  61 C  | 294.99 W |  89 C  |  61 C  | 274.84 W |  89 C  |  61 C  | 324.92 W |  89 C  |  61 C  | 311.23 W |  89 C  
2025-08-14 18:51:02|  64 C  | 321.67 W |  89 C  |  60 C  | 288.14 W |  89 C  |  60 C  | 270.09 W |  89 C  |  63 C  | 316.62 W |  89 C  |  61 C  | 263.88 W |  89 C  |  61 C  | 312.53 W |  89 C  |  61 C  | 284.54 W |  89 C  |  61 C  | 299.41 W |  89 C  
2025-08-14 18:51:04|  64 C  | 269.15 W |  89 C  |  60 C  | 308.23 W |  89 C  |  61 C  | 312.60 W |  89 C  |  64 C  | 318.47 W |  89 C  |  61 C  | 318.34 W |  89 C  |  61 C  | 287.67 W |  89 C  |  61 C  | 313.95 W |  89 C  |  61 C  | 292.65 W |  89 C  
2025-08-14 18:51:06|  64 C  | 305.95 W |  89 C  |  61 C  | 280.23 W |  89 C  |  60 C  | 277.46 W |  89 C  |  64 C  | 290.57 W |  89 C  |  61 C  | 308.68 W |  89 C  |  61 C  | 315.77 W |  89 C  |  61 C  | 313.27 W |  89 C  |  61 C  | 269.70 W |  89 C  
2025-08-14 18:51:09|  64 C  | 317.58 W |  89 C  |  61 C  | 306.15 W |  89 C  |  61 C  | 271.37 W |  89 C  |  64 C  | 285.59 W |  89 C  |  61 C  | 322.83 W |  89 C  |  61 C  | 312.84 W |  89 C  |  61 C  | 266.04 W |  89 C  |  61 C  | 288.05 W |  89 C  
2025-08-14 18:51:11|  64 C  | 300.38 W |  89 C  |  61 C  | 302.06 W |  89 C  |  61 C  | 310.24 W |  89 C  |  64 C  | 294.87 W |  89 C  |  61 C  | 270.56 W |  89 C  |  61 C  | 297.98 W |  89 C  |  61 C  | 312.29 W |  89 C  |  61 C  | 295.01 W |  89 C  
2025-08-14 18:51:13|  64 C  | 298.04 W |  89 C  |  61 C  | 298.43 W |  89 C  |  61 C  | 264.30 W |  89 C  |  64 C  | 307.11 W |  89 C  |  61 C  | 321.76 W |  89 C  |  61 C  | 316.04 W |  89 C  |  61 C  | 306.89 W |  89 C  |  61 C  | 314.47 W |  89 C  
2025-08-14 18:51:16|  64 C  | 281.47 W |  89 C  |  61 C  | 312.12 W |  89 C  |  60 C  | 266.47 W |  89 C  |  64 C  | 289.47 W |  89 C  |  61 C  | 83.79 W |  89 C  |  61 C  | 319.77 W |  89 C  |  61 C  | 270.94 W |  89 C  |  61 C  | 305.57 W |  89 C  
2025-08-14 18:51:18|  59 C  | 93.98 W |  89 C  |  61 C  | 310.77 W |  89 C  |  61 C  | 305.57 W |  89 C  |  64 C  | 306.07 W |  89 C  |  56 C  | 56.09 W |  89 C  |  55 C  | 76.63 W |  89 C  |  61 C  | 311.53 W |  89 C  |  61 C  | 313.90 W |  89 C  
2025-08-14 18:51:21|  56 C  | 56.65 W |  89 C  |  61 C  | 306.57 W |  89 C  |  61 C  | 276.15 W |  89 C  |  64 C  | 272.97 W |  89 C  |  54 C  | 55.00 W |  89 C  |  53 C  | 51.22 W |  89 C  |  62 C  | 311.43 W |  89 C  |  61 C  | 313.11 W |  89 C  
2025-08-14 18:51:23|  55 C  | 55.47 W |  89 C  |  61 C  | 287.56 W |  89 C  |  61 C  | 308.81 W |  89 C  |  64 C  | 286.80 W |  89 C  |  52 C  | 54.34 W |  89 C  |  52 C  | 50.43 W |  89 C  |  62 C  | 307.50 W |  89 C  |  61 C  | 317.73 W |  89 C  
2025-08-14 18:51:26|  54 C  | 54.64 W |  89 C  |  61 C  | 283.91 W |  89 C  |  55 C  | 77.75 W |  89 C  |  64 C  | 159.64 W |  89 C  |  51 C  | 53.74 W |  89 C  |  51 C  | 50.40 W |  89 C  |  61 C  | 309.29 W |  89 C  |  61 C  | 302.64 W |  89 C  
2025-08-14 18:51:28|  53 C  | 54.01 W |  89 C  |  56 C  | 74.02 W |  89 C  |  53 C  | 51.35 W |  89 C  |  57 C  | 73.93 W |  89 C  |  50 C  | 53.02 W |  89 C  |  50 C  | 49.72 W |  89 C  |  61 C  | 310.66 W |  89 C  |  61 C  | 304.62 W |  89 C  
2025-08-14 18:51:31|  51 C  | 53.26 W |  89 C  |  54 C  | 49.42 W |  89 C  |  51 C  | 50.59 W |  89 C  |  55 C  | 50.02 W |  89 C  |  49 C  | 52.47 W |  89 C  |  48 C  | 49.26 W |  89 C  |  55 C  | 79.66 W |  89 C  |  56 C  | 78.02 W |  89 C  
2025-08-14 18:51:33|  50 C  | 52.75 W |  89 C  |  52 C  | 48.82 W |  89 C  |  50 C  | 50.30 W |  89 C  |  54 C  | 49.42 W |  89 C  |  48 C  | 51.89 W |  89 C  |  47 C  | 48.76 W |  89 C  |  53 C  | 52.96 W |  89 C  |  54 C  | 51.45 W |  89 C  
