timestamp,             Outlet T, Inlet T, CPU1 T, CPU2 T,   FAN0 SP,    FAN8 SP,   GPU0 T,  GPU1 T,  GPU2 T,  GPU3 T,  GPU4 T,  GPU5 T,  GPU6 T,  GPU7 T 
2025-08-14 17:32:04   | 23.000 | 18.000 | 26.000 | 25.000 | 20562.000 | 24150.000 | 27.000 | 27.000 | 26.000 | 25.000 | 25.000 | 26.000 | 26.000 | 26.000
---------------------------------------------------------------- 
           timestamp,               FAN0 SP,    FAN1 SP,     FAN2 SP,    FAN3 SP,    FAN4 SP,    FAN5 SP,     FAN6 SP,   FAN7 SP,     FAN8 SP,    FAN9 SP,  FAN10 SP 
ALL FANS | 2025-08-14 17:32:04   | 20562.000 | 20700.000 | 20424.000 | 20838.000 | 20148.000 | 20838.000 | 20562.000 | 20562.000 | 24150.000 | 19458.000 | 20286.000
---------------------------------------------------------------- 
timestamp,            cpu_used,mem_used,disk_io
2025-08-14 17:32:04   | 4.40 |  11.16 |  33.30 |
---------------------------------------------------------------- 
timestamp,             Outlet T, Inlet T, CPU1 T, CPU2 T,   FAN0 SP,    FAN8 SP,   GPU0 T,  GPU1 T,  GPU2 T,  GPU3 T,  GPU4 T,  GPU5 T,  GPU6 T,  GPU7 T 
2025-08-14 17:32:17   | 22.000 | 18.000 | 26.000 | 26.000 | 20010.000 | 24564.000 | 28.000 | 27.000 | 26.000 | 25.000 | 27.000 | 26.000 | 27.000 | 27.000
---------------------------------------------------------------- 
           timestamp,               FAN0 SP,    FAN1 SP,     FAN2 SP,    FAN3 SP,    FAN4 SP,    FAN5 SP,     FAN6 SP,   FAN7 SP,     FAN8 SP,    FAN9 SP,  FAN10 SP 
ALL FANS | 2025-08-14 17:32:17   | 20010.000 | 20838.000 | 20424.000 | 20700.000 | 20148.000 | 20010.000 | 20424.000 | 19872.000 | 24564.000 | 19872.000 | 20148.000
---------------------------------------------------------------- 
timestamp,            cpu_used,mem_used,disk_io
2025-08-14 17:32:17   | 2.27 |  20.18 |  34.30 |
---------------------------------------------------------------- 
timestamp,             Outlet T, Inlet T, CPU1 T, CPU2 T,   FAN0 SP,    FAN8 SP,   GPU0 T,  GPU1 T,  GPU2 T,  GPU3 T,  GPU4 T,  GPU5 T,  GPU6 T,  GPU7 T 
2025-08-14 17:32:30   | 22.000 | 18.000 | 26.000 | 26.000 | 19872.000 | 24564.000 | 28.000 | 27.000 | 26.000 | 24.000 | 26.000 | 26.000 | 26.000 | 26.000
---------------------------------------------------------------- 
           timestamp,               FAN0 SP,    FAN1 SP,     FAN2 SP,    FAN3 SP,    FAN4 SP,    FAN5 SP,     FAN6 SP,   FAN7 SP,     FAN8 SP,    FAN9 SP,  FAN10 SP 
ALL FANS | 2025-08-14 17:32:30   | 19872.000 | 21666.000 | 20286.000 | 20562.000 | 20148.000 | 20286.000 | 20286.000 | 20148.000 | 24564.000 | 19182.000 | 20976.000
---------------------------------------------------------------- 
timestamp,            cpu_used,mem_used,disk_io
2025-08-14 17:32:30   | 8.82 |  20.50 |  35.80 |
---------------------------------------------------------------- 
timestamp,             Outlet T, Inlet T, CPU1 T, CPU2 T,   FAN0 SP,    FAN8 SP,   GPU0 T,  GPU1 T,  GPU2 T,  GPU3 T,  GPU4 T,  GPU5 T,  GPU6 T,  GPU7 T 
2025-08-14 17:32:42   | 22.000 | 18.000 | 27.000 | 26.000 | 20700.000 | 24150.000 | 28.000 | 27.000 | 26.000 | 24.000 | 26.000 | 26.000 | 27.000 | 27.000
---------------------------------------------------------------- 
           timestamp,               FAN0 SP,    FAN1 SP,     FAN2 SP,    FAN3 SP,    FAN4 SP,    FAN5 SP,     FAN6 SP,   FAN7 SP,     FAN8 SP,    FAN9 SP,  FAN10 SP 
ALL FANS | 2025-08-14 17:32:42   | 20700.000 | 20700.000 | 20838.000 | 20148.000 | 20424.000 | 19320.000 | 21114.000 | 20148.000 | 24150.000 | 19458.000 | 20838.000
---------------------------------------------------------------- 
timestamp,            cpu_used,mem_used,disk_io
2025-08-14 17:32:42   | 6.94 |  20.52 |  31.80 |
---------------------------------------------------------------- 
timestamp,             Outlet T, Inlet T, CPU1 T, CPU2 T,   FAN0 SP,    FAN8 SP,   GPU0 T,  GPU1 T,  GPU2 T,  GPU3 T,  GPU4 T,  GPU5 T,  GPU6 T,  GPU7 T 
2025-08-14 17:32:55   | 22.000 | 18.000 | 27.000 | 26.000 | 20424.000 | 24288.000 | 28.000 | 27.000 | 26.000 | 24.000 | 26.000 | 26.000 | 26.000 | 26.000
---------------------------------------------------------------- 
           timestamp,               FAN0 SP,    FAN1 SP,     FAN2 SP,    FAN3 SP,    FAN4 SP,    FAN5 SP,     FAN6 SP,   FAN7 SP,     FAN8 SP,    FAN9 SP,  FAN10 SP 
ALL FANS | 2025-08-14 17:32:55   | 20424.000 | 20976.000 | 19734.000 | 20148.000 | 19872.000 | 19458.000 | 20838.000 | 20010.000 | 24288.000 | 19734.000 | 20424.000
---------------------------------------------------------------- 
timestamp,            cpu_used,mem_used,disk_io
2025-08-14 17:32:55   | 16.84 |  20.43 |  35.50 |
---------------------------------------------------------------- 
timestamp,             Outlet T, Inlet T, CPU1 T, CPU2 T,   FAN0 SP,    FAN8 SP,   GPU0 T,  GPU1 T,  GPU2 T,  GPU3 T,  GPU4 T,  GPU5 T,  GPU6 T,  GPU7 T 
2025-08-14 17:33:07   | 22.000 | 18.000 | 27.000 | 26.000 | 20010.000 | 23598.000 | 29.000 | 28.000 | 27.000 | 25.000 | 38.000 | 27.000 | 26.000 | 38.000
---------------------------------------------------------------- 
           timestamp,               FAN0 SP,    FAN1 SP,     FAN2 SP,    FAN3 SP,    FAN4 SP,    FAN5 SP,     FAN6 SP,   FAN7 SP,     FAN8 SP,    FAN9 SP,  FAN10 SP 
ALL FANS | 2025-08-14 17:33:07   | 20010.000 | 21114.000 | 20286.000 | 20838.000 | 20424.000 | 20010.000 | 20148.000 | 20838.000 | 23598.000 | 19596.000 | 20148.000
---------------------------------------------------------------- 
timestamp,            cpu_used,mem_used,disk_io
2025-08-14 17:33:07   | 15.74 |  20.97 |  36.10 |
---------------------------------------------------------------- 
timestamp,             Outlet T, Inlet T, CPU1 T, CPU2 T,   FAN0 SP,    FAN8 SP,   GPU0 T,  GPU1 T,  GPU2 T,  GPU3 T,  GPU4 T,  GPU5 T,  GPU6 T,  GPU7 T 
2025-08-14 17:33:20   | 22.000 | 18.000 | 30.000 | 27.000 | 20700.000 | 24288.000 | 28.000 | 27.000 | 26.000 | 25.000 | 42.000 | 26.000 | 26.000 | 42.000
---------------------------------------------------------------- 
           timestamp,               FAN0 SP,    FAN1 SP,     FAN2 SP,    FAN3 SP,    FAN4 SP,    FAN5 SP,     FAN6 SP,   FAN7 SP,     FAN8 SP,    FAN9 SP,  FAN10 SP 
ALL FANS | 2025-08-14 17:33:20   | 20700.000 | 20562.000 | 19596.000 | 20424.000 | 20148.000 | 20010.000 | 20286.000 | 20286.000 | 24288.000 | 19596.000 | 20148.000
---------------------------------------------------------------- 
