Timestamp          |GPU0_Temp|GPU0_TDP|GPU0_Thro|GPU1_Temp|GPU1_TDP|GPU1_Thro|GPU2_Temp|GPU2_TDP|GPU2_Thro|GPU3_Temp|GPU3_TDP|GPU3_Thro|GPU4_Temp|GPU4_TDP|GPU4_Thro|GPU5_Temp|GPU5_TDP|GPU5_Thro|GPU6_Temp|GPU6_TDP|GPU6_Thro|GPU7_Temp|GPU7_TDP|GPU7_Thro
2025-08-14 17:32:41|  27 C  | 44.38 W |  89 C  |  26 C  | 42.81 W |  89 C  |  25 C  | 42.71 W |  89 C  |  29 C  | 42.13 W |  89 C  |  26 C  | 44.42 W |  89 C  |  27 C  | 43.28 W |  89 C  |  27 C  | 44.64 W |  89 C  |  27 C  | 43.36 W |  89 C  
2025-08-14 17:32:47|  27 C  | 65.68 W |  89 C  |  26 C  | 65.03 W |  89 C  |  25 C  | 62.33 W |  89 C  |  29 C  | 61.85 W |  89 C  |  27 C  | 63.51 W |  89 C  |  27 C  | 62.79 W |  89 C  |  27 C  | 64.80 W |  89 C  |  27 C  | 67.93 W |  89 C  
2025-08-14 17:32:54|  27 C  | 44.28 W |  89 C  |  26 C  | 43.53 W |  89 C  |  25 C  | 42.80 W |  89 C  |  28 C  | 42.23 W |  89 C  |  26 C  | 43.99 W |  89 C  |  26 C  | 42.98 W |  89 C  |  26 C  | 44.64 W |  89 C  |  26 C  | 43.27 W |  89 C  
2025-08-14 17:32:56|  27 C  | 44.28 W |  89 C  |  26 C  | 42.42 W |  89 C  |  24 C  | 42.60 W |  89 C  |  28 C  | 42.12 W |  89 C  |  26 C  | 44.08 W |  89 C  |  26 C  | 42.98 W |  89 C  |  26 C  | 44.54 W |  89 C  |  26 C  | 43.17 W |  89 C  
2025-08-14 17:32:59|  27 C  | 44.48 W |  89 C  |  26 C  | 42.52 W |  89 C  |  24 C  | 42.61 W |  89 C  |  28 C  | 42.13 W |  89 C  |  26 C  | 43.88 W |  89 C  |  26 C  | 42.98 W |  89 C  |  27 C  | 65.89 W |  89 C  |  27 C  | 64.00 W |  89 C  
2025-08-14 17:33:01|  27 C  | 65.28 W |  89 C  |  26 C  | 63.24 W |  89 C  |  25 C  | 62.22 W |  89 C  |  28 C  | 62.45 W |  89 C  |  26 C  | 63.34 W |  89 C  |  26 C  | 62.41 W |  89 C  |  27 C  | 65.19 W |  89 C  |  27 C  | 64.18 W |  89 C  
2025-08-14 17:33:04|  27 C  | 44.38 W |  89 C  |  26 C  | 42.51 W |  89 C  |  24 C  | 42.50 W |  89 C  |  28 C  | 42.21 W |  89 C  |  26 C  | 43.88 W |  89 C  |  26 C  | 43.26 W |  89 C  |  27 C  | 66.59 W |  89 C  |  27 C  | 64.31 W |  89 C  
2025-08-14 17:33:06|  27 C  | 65.18 W |  89 C  |  26 C  | 62.63 W |  89 C  |  25 C  | 62.28 W |  89 C  |  28 C  | 63.19 W |  89 C  |  26 C  | 63.16 W |  89 C  |  27 C  | 67.00 W |  89 C  |  35 C  | 297.27 W |  89 C  |  35 C  | 302.69 W |  89 C  
2025-08-14 17:33:12|  28 C  | 65.77 W |  89 C  |  27 C  | 63.41 W |  89 C  |  25 C  | 63.56 W |  89 C  |  29 C  | 63.19 W |  89 C  |  26 C  | 66.83 W |  89 C  |  27 C  | 63.44 W |  89 C  |  39 C  | 300.21 W |  89 C  |  39 C  | 295.60 W |  89 C  
2025-08-14 17:33:18|  27 C  | 44.46 W |  89 C  |  26 C  | 42.70 W |  89 C  |  25 C  | 42.68 W |  89 C  |  28 C  | 42.31 W |  89 C  |  26 C  | 44.25 W |  89 C  |  26 C  | 43.04 W |  89 C  |  41 C  | 305.43 W |  89 C  |  41 C  | 278.50 W |  89 C  
2025-08-14 17:33:21|  27 C  | 44.36 W |  89 C  |  26 C  | 42.50 W |  89 C  |  25 C  | 42.58 W |  89 C  |  28 C  | 42.21 W |  89 C  |  26 C  | 44.04 W |  89 C  |  26 C  | 43.04 W |  89 C  |  42 C  | 297.27 W |  89 C  |  42 C  | 305.89 W |  89 C  
2025-08-14 17:33:23|  28 C  | 64.88 W |  89 C  |  27 C  | 63.12 W |  89 C  |  25 C  | 62.30 W |  89 C  |  29 C  | 62.44 W |  89 C  |  27 C  | 65.84 W |  89 C  |  27 C  | 64.54 W |  89 C  |  43 C  | 307.89 W |  89 C  |  43 C  | 313.06 W |  89 C  
2025-08-14 17:33:28|  28 C  | 64.78 W |  89 C  |  27 C  | 62.92 W |  89 C  |  25 C  | 63.67 W |  89 C  |  29 C  | 63.71 W |  89 C  |  27 C  | 64.06 W |  89 C  |  27 C  | 64.90 W |  89 C  |  44 C  | 295.68 W |  89 C  |  44 C  | 291.34 W |  89 C  
2025-08-14 17:33:30|  36 C  | 293.14 W |  89 C  |  35 C  | 293.91 W |  89 C  |  34 C  | 309.25 W |  89 C  |  37 C  | 314.55 W |  89 C  |  34 C  | 302.68 W |  89 C  |  35 C  | 310.09 W |  89 C  |  45 C  | 296.22 W |  89 C  |  44 C  | 275.81 W |  89 C  
2025-08-14 17:33:33|  38 C  | 310.64 W |  89 C  |  37 C  | 299.22 W |  89 C  |  36 C  | 305.15 W |  89 C  |  39 C  | 309.26 W |  89 C  |  35 C  | 302.02 W |  89 C  |  37 C  | 305.68 W |  89 C  |  45 C  | 299.33 W |  89 C  |  45 C  | 297.84 W |  89 C  
2025-08-14 17:33:35|  39 C  | 313.87 W |  89 C  |  38 C  | 300.47 W |  89 C  |  38 C  | 290.98 W |  89 C  |  40 C  | 306.12 W |  89 C  |  37 C  | 297.72 W |  89 C  |  38 C  | 307.24 W |  89 C  |  45 C  | 301.28 W |  89 C  |  45 C  | 298.61 W |  89 C  
2025-08-14 17:33:37|  41 C  | 313.87 W |  89 C  |  39 C  | 296.58 W |  89 C  |  39 C  | 303.50 W |  89 C  |  41 C  | 278.79 W |  89 C  |  38 C  | 307.20 W |  89 C  |  39 C  | 301.47 W |  89 C  |  46 C  | 288.94 W |  89 C  |  46 C  | 300.18 W |  89 C  
2025-08-14 17:33:40|  41 C  | 286.29 W |  89 C  |  40 C  | 294.24 W |  89 C  |  39 C  | 300.94 W |  89 C  |  42 C  | 298.01 W |  89 C  |  39 C  | 293.39 W |  89 C  |  40 C  | 310.57 W |  89 C  |  46 C  | 286.99 W |  89 C  |  46 C  | 293.05 W |  89 C  
2025-08-14 17:33:42|  42 C  | 293.65 W |  89 C  |  41 C  | 298.63 W |  89 C  |  40 C  | 285.88 W |  89 C  |  43 C  | 300.16 W |  89 C  |  40 C  | 293.41 W |  89 C  |  41 C  | 294.26 W |  89 C  |  47 C  | 287.46 W |  89 C  |  47 C  | 282.08 W |  89 C  
2025-08-14 17:33:45|  43 C  | 304.11 W |  89 C  |  42 C  | 300.67 W |  89 C  |  41 C  | 302.54 W |  89 C  |  44 C  | 292.72 W |  89 C  |  41 C  | 312.29 W |  89 C  |  42 C  | 292.51 W |  89 C  |  47 C  | 305.70 W |  89 C  |  47 C  | 289.44 W |  89 C  
2025-08-14 17:33:47|  44 C  | 311.70 W |  89 C  |  42 C  | 303.22 W |  89 C  |  42 C  | 301.92 W |  89 C  |  45 C  | 301.73 W |  89 C  |  41 C  | 297.74 W |  89 C  |  42 C  | 302.66 W |  89 C  |  48 C  | 305.80 W |  89 C  |  47 C  | 287.07 W |  89 C  
2025-08-14 17:33:49|  44 C  | 308.38 W |  89 C  |  43 C  | 304.00 W |  89 C  |  43 C  | 294.21 W |  89 C  |  45 C  | 300.54 W |  89 C  |  42 C  | 304.55 W |  89 C  |  43 C  | 289.65 W |  89 C  |  48 C  | 294.64 W |  89 C  |  48 C  | 308.88 W |  89 C  
2025-08-14 17:33:52|  45 C  | 300.36 W |  89 C  |  43 C  | 288.16 W |  89 C  |  43 C  | 299.37 W |  89 C  |  46 C  | 296.06 W |  89 C  |  43 C  | 298.21 W |  89 C  |  43 C  | 295.43 W |  89 C  |  48 C  | 303.85 W |  89 C  |  48 C  | 308.20 W |  89 C  
2025-08-14 17:33:54|  46 C  | 303.30 W |  89 C  |  44 C  | 301.37 W |  89 C  |  44 C  | 286.88 W |  89 C  |  47 C  | 303.98 W |  89 C  |  43 C  | 309.93 W |  89 C  |  44 C  | 294.93 W |  89 C  |  48 C  | 302.77 W |  89 C  |  48 C  | 312.01 W |  89 C  
2025-08-14 17:33:56|  46 C  | 289.52 W |  89 C  |  45 C  | 299.68 W |  89 C  |  44 C  | 313.45 W |  89 C  |  47 C  | 293.12 W |  89 C  |  44 C  | 296.66 W |  89 C  |  45 C  | 302.07 W |  89 C  |  49 C  | 310.88 W |  89 C  |  49 C  | 288.54 W |  89 C  
2025-08-14 17:33:59|  47 C  | 284.92 W |  89 C  |  45 C  | 295.62 W |  89 C  |  45 C  | 288.63 W |  89 C  |  48 C  | 303.48 W |  89 C  |  44 C  | 297.03 W |  89 C  |  45 C  | 309.98 W |  89 C  |  49 C  | 297.58 W |  89 C  |  49 C  | 284.84 W |  89 C  
2025-08-14 17:34:01|  47 C  | 315.51 W |  89 C  |  46 C  | 292.15 W |  89 C  |  45 C  | 282.57 W |  89 C  |  48 C  | 291.44 W |  89 C  |  45 C  | 290.36 W |  89 C  |  46 C  | 307.26 W |  89 C  |  49 C  | 307.23 W |  89 C  |  49 C  | 308.88 W |  89 C  
2025-08-14 17:34:04|  48 C  | 284.93 W |  89 C  |  46 C  | 293.75 W |  89 C  |  46 C  | 303.69 W |  89 C  |  49 C  | 290.35 W |  89 C  |  45 C  | 289.61 W |  89 C  |  46 C  | 278.67 W |  89 C  |  50 C  | 302.37 W |  89 C  |  49 C  | 310.64 W |  89 C  
2025-08-14 17:34:06|  48 C  | 278.06 W |  89 C  |  46 C  | 308.90 W |  89 C  |  46 C  | 306.22 W |  89 C  |  49 C  | 308.86 W |  89 C  |  46 C  | 299.97 W |  89 C  |  46 C  | 306.86 W |  89 C  |  50 C  | 316.36 W |  89 C  |  49 C  | 311.43 W |  89 C  
2025-08-14 17:34:08|  48 C  | 303.01 W |  89 C  |  47 C  | 286.42 W |  89 C  |  46 C  | 289.21 W |  89 C  |  49 C  | 308.68 W |  89 C  |  46 C  | 295.96 W |  89 C  |  47 C  | 293.67 W |  89 C  |  50 C  | 307.86 W |  89 C  |  50 C  | 296.76 W |  89 C  
2025-08-14 17:34:11|  49 C  | 307.22 W |  89 C  |  47 C  | 309.08 W |  89 C  |  47 C  | 299.29 W |  89 C  |  50 C  | 304.76 W |  89 C  |  47 C  | 298.49 W |  89 C  |  47 C  | 285.44 W |  89 C  |  50 C  | 303.15 W |  89 C  |  50 C  | 276.31 W |  89 C  
2025-08-14 17:34:13|  49 C  | 303.60 W |  89 C  |  48 C  | 303.72 W |  89 C  |  47 C  | 312.86 W |  89 C  |  50 C  | 304.28 W |  89 C  |  47 C  | 302.90 W |  89 C  |  48 C  | 294.66 W |  89 C  |  50 C  | 297.46 W |  89 C  |  50 C  | 290.72 W |  89 C  
2025-08-14 17:34:15|  50 C  | 288.66 W |  89 C  |  48 C  | 299.71 W |  89 C  |  47 C  | 290.03 W |  89 C  |  50 C  | 295.71 W |  89 C  |  47 C  | 303.00 W |  89 C  |  48 C  | 307.54 W |  89 C  |  51 C  | 303.15 W |  89 C  |  50 C  | 298.04 W |  89 C  
2025-08-14 17:34:18|  50 C  | 298.31 W |  89 C  |  48 C  | 304.77 W |  89 C  |  48 C  | 297.65 W |  89 C  |  51 C  | 300.63 W |  89 C  |  47 C  | 308.17 W |  89 C  |  48 C  | 307.34 W |  89 C  |  51 C  | 307.27 W |  89 C  |  50 C  | 312.89 W |  89 C  
2025-08-14 17:34:20|  50 C  | 294.32 W |  89 C  |  48 C  | 295.14 W |  89 C  |  48 C  | 294.33 W |  89 C  |  51 C  | 307.00 W |  89 C  |  48 C  | 294.88 W |  89 C  |  48 C  | 308.33 W |  89 C  |  51 C  | 303.92 W |  89 C  |  50 C  | 293.63 W |  89 C  
2025-08-14 17:34:23|  51 C  | 302.79 W |  89 C  |  49 C  | 285.76 W |  89 C  |  48 C  | 316.97 W |  89 C  |  51 C  | 306.83 W |  89 C  |  48 C  | 314.05 W |  89 C  |  49 C  | 290.82 W |  89 C  |  51 C  | 290.40 W |  89 C  |  51 C  | 300.48 W |  89 C  
2025-08-14 17:34:25|  51 C  | 290.78 W |  89 C  |  49 C  | 299.15 W |  89 C  |  48 C  | 302.18 W |  89 C  |  52 C  | 290.48 W |  89 C  |  48 C  | 292.12 W |  89 C  |  49 C  | 306.56 W |  89 C  |  51 C  | 300.13 W |  89 C  |  51 C  | 289.11 W |  89 C  
2025-08-14 17:34:27|  51 C  | 310.44 W |  89 C  |  49 C  | 313.61 W |  89 C  |  49 C  | 289.39 W |  89 C  |  52 C  | 304.38 W |  89 C  |  49 C  | 298.41 W |  89 C  |  49 C  | 299.43 W |  89 C  |  51 C  | 306.40 W |  89 C  |  51 C  | 297.76 W |  89 C  
2025-08-14 17:34:30|  51 C  | 303.06 W |  89 C  |  49 C  | 294.98 W |  89 C  |  49 C  | 299.41 W |  89 C  |  52 C  | 304.27 W |  89 C  |  49 C  | 293.70 W |  89 C  |  49 C  | 300.39 W |  89 C  |  51 C  | 306.47 W |  89 C  |  51 C  | 307.12 W |  89 C  
2025-08-14 17:34:32|  51 C  | 287.93 W |  89 C  |  49 C  | 307.50 W |  89 C  |  49 C  | 307.71 W |  89 C  |  52 C  | 316.01 W |  89 C  |  49 C  | 300.53 W |  89 C  |  50 C  | 304.21 W |  89 C  |  51 C  | 282.68 W |  89 C  |  51 C  | 308.79 W |  89 C  
2025-08-14 17:34:34|  52 C  | 314.05 W |  89 C  |  50 C  | 287.58 W |  89 C  |  49 C  | 291.07 W |  89 C  |  53 C  | 296.52 W |  89 C  |  49 C  | 307.69 W |  89 C  |  50 C  | 307.53 W |  89 C  |  52 C  | 291.97 W |  89 C  |  51 C  | 301.55 W |  89 C  
2025-08-14 17:34:37|  52 C  | 300.59 W |  89 C  |  50 C  | 293.28 W |  89 C  |  50 C  | 315.01 W |  89 C  |  53 C  | 309.06 W |  89 C  |  49 C  | 299.56 W |  89 C  |  50 C  | 300.51 W |  89 C  |  52 C  | 306.78 W |  89 C  |  51 C  | 300.76 W |  89 C  
2025-08-14 17:34:39|  52 C  | 307.79 W |  89 C  |  50 C  | 316.72 W |  89 C  |  50 C  | 293.24 W |  89 C  |  53 C  | 283.40 W |  89 C  |  50 C  | 308.46 W |  89 C  |  50 C  | 290.51 W |  89 C  |  52 C  | 298.36 W |  89 C  |  52 C  | 290.49 W |  89 C  
2025-08-14 17:34:41|  52 C  | 319.32 W |  89 C  |  50 C  | 309.75 W |  89 C  |  50 C  | 302.23 W |  89 C  |  53 C  | 314.33 W |  89 C  |  50 C  | 317.56 W |  89 C  |  50 C  | 297.25 W |  89 C  |  52 C  | 291.35 W |  89 C  |  51 C  | 307.01 W |  89 C  
2025-08-14 17:34:44|  53 C  | 310.92 W |  89 C  |  50 C  | 302.35 W |  89 C  |  50 C  | 292.93 W |  89 C  |  53 C  | 290.09 W |  89 C  |  50 C  | 308.86 W |  89 C  |  50 C  | 301.67 W |  89 C  |  52 C  | 302.87 W |  89 C  |  52 C  | 305.31 W |  89 C  
2025-08-14 17:34:46|  53 C  | 299.23 W |  89 C  |  50 C  | 287.76 W |  89 C  |  50 C  | 290.27 W |  89 C  |  53 C  | 316.20 W |  89 C  |  50 C  | 297.99 W |  89 C  |  51 C  | 282.88 W |  89 C  |  52 C  | 296.21 W |  89 C  |  52 C  | 307.13 W |  89 C  
2025-08-14 17:34:49|  53 C  | 272.56 W |  89 C  |  51 C  | 287.76 W |  89 C  |  50 C  | 296.75 W |  89 C  |  54 C  | 316.20 W |  89 C  |  50 C  | 266.63 W |  89 C  |  51 C  | 283.66 W |  89 C  |  52 C  | 285.49 W |  89 C  |  52 C  | 311.51 W |  89 C  
2025-08-14 17:34:51|  53 C  | 289.72 W |  89 C  |  51 C  | 302.91 W |  89 C  |  50 C  | 299.88 W |  89 C  |  54 C  | 307.23 W |  89 C  |  50 C  | 313.11 W |  89 C  |  51 C  | 305.19 W |  89 C  |  52 C  | 316.56 W |  89 C  |  52 C  | 283.37 W |  89 C  
2025-08-14 17:34:53|  53 C  | 283.73 W |  89 C  |  51 C  | 298.15 W |  89 C  |  51 C  | 294.69 W |  89 C  |  54 C  | 287.53 W |  89 C  |  50 C  | 307.50 W |  89 C  |  51 C  | 279.40 W |  89 C  |  52 C  | 305.12 W |  89 C  |  52 C  | 303.12 W |  89 C  
2025-08-14 17:34:56|  53 C  | 286.20 W |  89 C  |  51 C  | 310.47 W |  89 C  |  50 C  | 284.23 W |  89 C  |  54 C  | 286.34 W |  89 C  |  51 C  | 302.89 W |  89 C  |  51 C  | 307.94 W |  89 C  |  52 C  | 319.89 W |  89 C  |  52 C  | 290.59 W |  89 C  
2025-08-14 17:34:58|  53 C  | 298.82 W |  89 C  |  51 C  | 287.22 W |  89 C  |  51 C  | 303.70 W |  89 C  |  54 C  | 304.37 W |  89 C  |  51 C  | 283.23 W |  89 C  |  51 C  | 309.70 W |  89 C  |  52 C  | 313.04 W |  89 C  |  52 C  | 295.76 W |  89 C  
2025-08-14 17:35:00|  53 C  | 295.20 W |  89 C  |  51 C  | 294.43 W |  89 C  |  51 C  | 299.28 W |  89 C  |  54 C  | 291.07 W |  89 C  |  51 C  | 288.22 W |  89 C  |  51 C  | 292.40 W |  89 C  |  53 C  | 288.74 W |  89 C  |  52 C  | 303.51 W |  89 C  
2025-08-14 17:35:03|  54 C  | 300.67 W |  89 C  |  51 C  | 301.09 W |  89 C  |  51 C  | 316.08 W |  89 C  |  54 C  | 306.71 W |  89 C  |  51 C  | 289.32 W |  89 C  |  51 C  | 305.70 W |  89 C  |  53 C  | 305.90 W |  89 C  |  52 C  | 302.24 W |  89 C  
2025-08-14 17:35:05|  54 C  | 309.65 W |  89 C  |  51 C  | 296.37 W |  89 C  |  51 C  | 304.09 W |  89 C  |  54 C  | 309.36 W |  89 C  |  51 C  | 293.41 W |  89 C  |  52 C  | 297.07 W |  89 C  |  53 C  | 310.60 W |  89 C  |  52 C  | 304.29 W |  89 C  
2025-08-14 17:35:07|  54 C  | 301.05 W |  89 C  |  51 C  | 296.97 W |  89 C  |  51 C  | 300.27 W |  89 C  |  55 C  | 299.39 W |  89 C  |  51 C  | 300.38 W |  89 C  |  52 C  | 304.51 W |  89 C  |  53 C  | 313.38 W |  89 C  |  52 C  | 288.54 W |  89 C  
2025-08-14 17:35:10|  54 C  | 310.74 W |  89 C  |  52 C  | 284.73 W |  89 C  |  51 C  | 284.69 W |  89 C  |  55 C  | 299.87 W |  89 C  |  51 C  | 291.65 W |  89 C  |  52 C  | 295.43 W |  89 C  |  53 C  | 309.53 W |  89 C  |  52 C  | 284.13 W |  89 C  
2025-08-14 17:35:12|  54 C  | 279.84 W |  89 C  |  52 C  | 311.24 W |  89 C  |  51 C  | 304.77 W |  89 C  |  55 C  | 294.00 W |  89 C  |  52 C  | 293.12 W |  89 C  |  52 C  | 301.59 W |  89 C  |  53 C  | 293.46 W |  89 C  |  52 C  | 299.50 W |  89 C  
2025-08-14 17:35:14|  54 C  | 290.00 W |  89 C  |  52 C  | 298.23 W |  89 C  |  51 C  | 307.79 W |  89 C  |  55 C  | 292.60 W |  89 C  |  51 C  | 281.08 W |  89 C  |  52 C  | 308.04 W |  89 C  |  53 C  | 300.61 W |  89 C  |  52 C  | 304.57 W |  89 C  
2025-08-14 17:35:17|  54 C  | 302.54 W |  89 C  |  52 C  | 294.43 W |  89 C  |  51 C  | 301.64 W |  89 C  |  55 C  | 289.30 W |  89 C  |  51 C  | 294.30 W |  89 C  |  52 C  | 290.32 W |  89 C  |  53 C  | 294.04 W |  89 C  |  53 C  | 306.25 W |  89 C  
2025-08-14 17:35:19|  54 C  | 304.20 W |  89 C  |  52 C  | 301.28 W |  89 C  |  51 C  | 286.47 W |  89 C  |  55 C  | 303.49 W |  89 C  |  52 C  | 298.10 W |  89 C  |  52 C  | 314.29 W |  89 C  |  53 C  | 312.75 W |  89 C  |  53 C  | 299.80 W |  89 C  
2025-08-14 17:35:21|  54 C  | 291.07 W |  89 C  |  52 C  | 299.22 W |  89 C  |  52 C  | 295.21 W |  89 C  |  55 C  | 308.08 W |  89 C  |  52 C  | 302.99 W |  89 C  |  52 C  | 301.90 W |  89 C  |  53 C  | 306.58 W |  89 C  |  53 C  | 287.20 W |  89 C  
2025-08-14 17:35:24|  55 C  | 291.12 W |  89 C  |  52 C  | 298.73 W |  89 C  |  52 C  | 304.75 W |  89 C  |  55 C  | 307.01 W |  89 C  |  52 C  | 289.10 W |  89 C  |  52 C  | 293.38 W |  89 C  |  53 C  | 303.85 W |  89 C  |  53 C  | 296.97 W |  89 C  
2025-08-14 17:35:26|  54 C  | 300.55 W |  89 C  |  52 C  | 305.48 W |  89 C  |  52 C  | 288.15 W |  89 C  |  55 C  | 292.41 W |  89 C  |  52 C  | 297.36 W |  89 C  |  52 C  | 306.58 W |  89 C  |  53 C  | 303.55 W |  89 C  |  53 C  | 298.44 W |  89 C  
2025-08-14 17:35:28|  54 C  | 304.47 W |  89 C  |  52 C  | 294.03 W |  89 C  |  52 C  | 314.05 W |  89 C  |  55 C  | 288.32 W |  89 C  |  52 C  | 297.51 W |  89 C  |  52 C  | 275.50 W |  89 C  |  46 C  | 72.52 W |  89 C  |  47 C  | 71.20 W |  89 C  
2025-08-14 17:35:31|  55 C  | 288.53 W |  89 C  |  52 C  | 290.74 W |  89 C  |  52 C  | 305.45 W |  89 C  |  55 C  | 307.99 W |  89 C  |  52 C  | 295.54 W |  89 C  |  52 C  | 307.48 W |  89 C  |  44 C  | 73.31 W |  89 C  |  45 C  | 70.52 W |  89 C  
2025-08-14 17:35:33|  55 C  | 291.96 W |  89 C  |  52 C  | 295.88 W |  89 C  |  52 C  | 287.93 W |  89 C  |  55 C  | 310.35 W |  89 C  |  52 C  | 292.23 W |  89 C  |  52 C  | 307.35 W |  89 C  |  43 C  | 71.06 W |  89 C  |  43 C  | 47.29 W |  89 C  
2025-08-14 17:35:36|  55 C  | 276.30 W |  89 C  |  52 C  | 293.71 W |  89 C  |  52 C  | 307.12 W |  89 C  |  55 C  | 306.49 W |  89 C  |  52 C  | 283.88 W |  89 C  |  53 C  | 293.97 W |  89 C  |  42 C  | 70.96 W |  89 C  |  42 C  | 69.22 W |  89 C  
2025-08-14 17:35:39|  54 C  | 306.14 W |  89 C  |  52 C  | 288.36 W |  89 C  |  52 C  | 301.93 W |  89 C  |  56 C  | 291.73 W |  89 C  |  52 C  | 292.04 W |  89 C  |  53 C  | 306.00 W |  89 C  |  40 C  | 48.06 W |  89 C  |  41 C  | 68.62 W |  89 C  
2025-08-14 17:35:42|  55 C  | 306.44 W |  89 C  |  52 C  | 290.55 W |  89 C  |  52 C  | 287.17 W |  89 C  |  56 C  | 307.41 W |  89 C  |  52 C  | 309.24 W |  89 C  |  53 C  | 300.97 W |  89 C  |  40 C  | 70.17 W |  89 C  |  40 C  | 71.70 W |  89 C  
2025-08-14 17:35:44|  49 C  | 76.97 W |  89 C  |  53 C  | 307.06 W |  89 C  |  52 C  | 299.99 W |  89 C  |  56 C  | 282.22 W |  89 C  |  46 C  | 75.25 W |  89 C  |  53 C  | 296.69 W |  89 C  |  39 C  | 70.91 W |  89 C  |  39 C  | 68.03 W |  89 C  
2025-08-14 17:35:47|  47 C  | 75.77 W |  89 C  |  53 C  | 302.73 W |  89 C  |  52 C  | 300.17 W |  89 C  |  56 C  | 310.96 W |  89 C  |  45 C  | 74.71 W |  89 C  |  53 C  | 311.65 W |  89 C  |  46 C  | 287.85 W |  89 C  |  45 C  | 287.55 W |  89 C  
2025-08-14 17:35:49|  45 C  | 50.32 W |  89 C  |  47 C  | 69.29 W |  89 C  |  45 C  | 71.31 W |  89 C  |  48 C  | 68.71 W |  89 C  |  43 C  | 49.70 W |  89 C  |  46 C  | 71.86 W |  89 C  |  47 C  | 293.14 W |  89 C  |  46 C  | 305.48 W |  89 C  
