Timestamp          |GPU0_Temp|GPU0_TDP|GPU0_Thro|GPU1_Temp|GPU1_TDP|GPU1_Thro|GPU2_Temp|GPU2_TDP|GPU2_Thro|GPU3_Temp|GPU3_TDP|GPU3_Thro|GPU4_Temp|GPU4_TDP|GPU4_Thro|GPU5_Temp|GPU5_TDP|GPU5_Thro|GPU6_Temp|GPU6_TDP|GPU6_Thro|GPU7_Temp|GPU7_TDP|GPU7_Thro
2025-08-14 17:47:51|  51 C  | 289.61 W |  89 C  |  40 C  | 66.30 W |  89 C  |  39 C  | 343.91 W |  89 C  |  42 C  | 66.46 W |  89 C  |  48 C  | 281.81 W |  89 C  |  40 C  | 67.51 W |  89 C  |  40 C  | 70.82 W |  89 C  |  40 C  | 69.57 W |  89 C  
2025-08-14 17:47:53|  52 C  | 296.72 W |  89 C  |  47 C  | 306.71 W |  89 C  |  46 C  | 304.76 W |  89 C  |  50 C  | 297.97 W |  89 C  |  49 C  | 302.32 W |  89 C  |  46 C  | 299.16 W |  89 C  |  47 C  | 248.91 W |  89 C  |  46 C  | 284.81 W |  89 C  
2025-08-14 17:47:56|  52 C  | 299.19 W |  89 C  |  48 C  | 301.55 W |  89 C  |  47 C  | 301.23 W |  89 C  |  50 C  | 310.83 W |  89 C  |  50 C  | 302.51 W |  89 C  |  48 C  | 300.01 W |  89 C  |  48 C  | 307.18 W |  89 C  |  48 C  | 295.78 W |  89 C  
2025-08-14 17:47:58|  53 C  | 284.70 W |  89 C  |  48 C  | 313.02 W |  89 C  |  48 C  | 289.52 W |  89 C  |  51 C  | 304.56 W |  89 C  |  50 C  | 300.25 W |  89 C  |  48 C  | 281.95 W |  89 C  |  49 C  | 293.14 W |  89 C  |  48 C  | 305.65 W |  89 C  
2025-08-14 17:48:01|  54 C  | 291.65 W |  89 C  |  49 C  | 297.36 W |  89 C  |  49 C  | 308.87 W |  89 C  |  52 C  | 309.17 W |  89 C  |  51 C  | 305.35 W |  89 C  |  49 C  | 288.73 W |  89 C  |  50 C  | 306.67 W |  89 C  |  49 C  | 308.21 W |  89 C  
2025-08-14 17:48:03|  54 C  | 288.74 W |  89 C  |  50 C  | 309.93 W |  89 C  |  49 C  | 316.68 W |  89 C  |  53 C  | 287.05 W |  89 C  |  51 C  | 306.82 W |  89 C  |  50 C  | 296.76 W |  89 C  |  50 C  | 301.31 W |  89 C  |  50 C  | 300.38 W |  89 C  
2025-08-14 17:48:06|  55 C  | 313.17 W |  89 C  |  50 C  | 297.84 W |  89 C  |  50 C  | 299.40 W |  89 C  |  53 C  | 304.88 W |  89 C  |  52 C  | 294.17 W |  89 C  |  50 C  | 296.00 W |  89 C  |  51 C  | 296.22 W |  89 C  |  50 C  | 283.06 W |  89 C  
2025-08-14 17:48:08|  55 C  | 276.66 W |  89 C  |  51 C  | 302.92 W |  89 C  |  51 C  | 274.90 W |  89 C  |  54 C  | 305.16 W |  89 C  |  52 C  | 290.76 W |  89 C  |  51 C  | 283.38 W |  89 C  |  51 C  | 302.27 W |  89 C  |  51 C  | 300.95 W |  89 C  
2025-08-14 17:48:10|  56 C  | 317.97 W |  89 C  |  51 C  | 313.30 W |  89 C  |  51 C  | 290.01 W |  89 C  |  54 C  | 310.27 W |  89 C  |  53 C  | 300.94 W |  89 C  |  51 C  | 310.37 W |  89 C  |  52 C  | 305.31 W |  89 C  |  52 C  | 303.21 W |  89 C  
2025-08-14 17:48:13|  56 C  | 295.11 W |  89 C  |  52 C  | 308.00 W |  89 C  |  51 C  | 305.55 W |  89 C  |  55 C  | 286.75 W |  89 C  |  53 C  | 303.89 W |  89 C  |  52 C  | 291.13 W |  89 C  |  52 C  | 310.89 W |  89 C  |  52 C  | 300.57 W |  89 C  
2025-08-14 17:48:15|  56 C  | 297.16 W |  89 C  |  52 C  | 283.64 W |  89 C  |  52 C  | 294.39 W |  89 C  |  55 C  | 311.72 W |  89 C  |  53 C  | 292.26 W |  89 C  |  52 C  | 309.71 W |  89 C  |  53 C  | 311.79 W |  89 C  |  52 C  | 293.70 W |  89 C  
2025-08-14 17:48:18|  57 C  | 294.33 W |  89 C  |  53 C  | 286.56 W |  89 C  |  52 C  | 284.13 W |  89 C  |  56 C  | 308.18 W |  89 C  |  54 C  | 291.55 W |  89 C  |  53 C  | 293.56 W |  89 C  |  53 C  | 291.10 W |  89 C  |  53 C  | 286.40 W |  89 C  
2025-08-14 17:48:20|  57 C  | 308.77 W |  89 C  |  53 C  | 289.83 W |  89 C  |  52 C  | 304.29 W |  89 C  |  56 C  | 289.96 W |  89 C  |  54 C  | 294.69 W |  89 C  |  53 C  | 301.87 W |  89 C  |  54 C  | 281.76 W |  89 C  |  53 C  | 300.57 W |  89 C  
2025-08-14 17:48:23|  58 C  | 292.24 W |  89 C  |  54 C  | 276.16 W |  89 C  |  53 C  | 279.99 W |  89 C  |  56 C  | 292.05 W |  89 C  |  55 C  | 293.03 W |  89 C  |  53 C  | 307.07 W |  89 C  |  54 C  | 303.85 W |  89 C  |  54 C  | 283.74 W |  89 C  
2025-08-14 17:48:25|  58 C  | 287.77 W |  89 C  |  54 C  | 305.48 W |  89 C  |  54 C  | 288.24 W |  89 C  |  57 C  | 307.42 W |  89 C  |  55 C  | 289.48 W |  89 C  |  54 C  | 297.79 W |  89 C  |  54 C  | 312.67 W |  89 C  |  54 C  | 300.68 W |  89 C  
2025-08-14 17:48:27|  58 C  | 303.11 W |  89 C  |  54 C  | 309.09 W |  89 C  |  54 C  | 290.10 W |  89 C  |  57 C  | 309.66 W |  89 C  |  55 C  | 290.10 W |  89 C  |  54 C  | 301.87 W |  89 C  |  55 C  | 306.00 W |  89 C  |  54 C  | 309.32 W |  89 C  
2025-08-14 17:48:30|  58 C  | 299.49 W |  89 C  |  54 C  | 306.66 W |  89 C  |  54 C  | 285.68 W |  89 C  |  57 C  | 304.38 W |  89 C  |  55 C  | 314.24 W |  89 C  |  54 C  | 300.51 W |  89 C  |  55 C  | 292.78 W |  89 C  |  54 C  | 306.84 W |  89 C  
2025-08-14 17:48:32|  59 C  | 307.71 W |  89 C  |  55 C  | 296.56 W |  89 C  |  54 C  | 295.75 W |  89 C  |  58 C  | 306.54 W |  89 C  |  56 C  | 284.31 W |  89 C  |  55 C  | 289.92 W |  89 C  |  55 C  | 296.79 W |  89 C  |  55 C  | 309.07 W |  89 C  
2025-08-14 17:48:35|  59 C  | 291.77 W |  89 C  |  55 C  | 303.63 W |  89 C  |  55 C  | 300.85 W |  89 C  |  58 C  | 299.98 W |  89 C  |  56 C  | 294.10 W |  89 C  |  55 C  | 306.36 W |  89 C  |  56 C  | 283.94 W |  89 C  |  55 C  | 291.20 W |  89 C  
2025-08-14 17:48:37|  59 C  | 309.57 W |  89 C  |  55 C  | 296.10 W |  89 C  |  55 C  | 298.02 W |  89 C  |  58 C  | 298.10 W |  89 C  |  56 C  | 273.12 W |  89 C  |  55 C  | 294.82 W |  89 C  |  56 C  | 312.39 W |  89 C  |  56 C  | 314.43 W |  89 C  
2025-08-14 17:48:39|  59 C  | 298.33 W |  89 C  |  55 C  | 306.65 W |  89 C  |  55 C  | 301.25 W |  89 C  |  59 C  | 301.74 W |  89 C  |  56 C  | 290.86 W |  89 C  |  56 C  | 300.72 W |  89 C  |  56 C  | 308.18 W |  89 C  |  56 C  | 307.33 W |  89 C  
