Timestamp          |GPU0_Temp|GPU0_TDP|GPU0_Thro|GPU1_Temp|GPU1_TDP|GPU1_Thro|GPU2_Temp|GPU2_TDP|GPU2_Thro|GPU3_Temp|GPU3_TDP|GPU3_Thro|GPU4_Temp|GPU4_TDP|GPU4_Thro|GPU5_Temp|GPU5_TDP|GPU5_Thro|GPU6_Temp|GPU6_TDP|GPU6_Thro|GPU7_Temp|GPU7_TDP|GPU7_Thro
2025-08-14 18:13:11|  51 C  | 289.05 W |  89 C  |  49 C  | 290.51 W |  89 C  |  48 C  | 311.48 W |  89 C  |  52 C  | 293.69 W |  89 C  |  48 C  | 285.97 W |  89 C  |  49 C  | 282.70 W |  89 C  |  50 C  | 294.81 W |  89 C  |  49 C  | 311.41 W |  89 C  
2025-08-14 18:13:14|  51 C  | 286.88 W |  89 C  |  49 C  | 296.57 W |  89 C  |  48 C  | 310.79 W |  89 C  |  52 C  | 302.70 W |  89 C  |  48 C  | 299.37 W |  89 C  |  49 C  | 306.07 W |  89 C  |  50 C  | 307.85 W |  89 C  |  49 C  | 313.95 W |  89 C  
2025-08-14 18:13:16|  51 C  | 309.55 W |  89 C  |  49 C  | 308.11 W |  89 C  |  49 C  | 286.58 W |  89 C  |  52 C  | 296.95 W |  89 C  |  48 C  | 312.07 W |  89 C  |  49 C  | 311.25 W |  89 C  |  50 C  | 304.61 W |  89 C  |  49 C  | 301.76 W |  89 C  
2025-08-14 18:13:18|  51 C  | 301.17 W |  89 C  |  49 C  | 306.13 W |  89 C  |  49 C  | 303.87 W |  89 C  |  52 C  | 281.66 W |  89 C  |  48 C  | 293.21 W |  89 C  |  49 C  | 288.86 W |  89 C  |  50 C  | 305.49 W |  89 C  |  50 C  | 299.32 W |  89 C  
2025-08-14 18:13:21|  51 C  | 311.68 W |  89 C  |  49 C  | 301.93 W |  89 C  |  49 C  | 290.20 W |  89 C  |  52 C  | 298.89 W |  89 C  |  49 C  | 293.88 W |  89 C  |  49 C  | 295.91 W |  89 C  |  50 C  | 300.79 W |  89 C  |  50 C  | 303.49 W |  89 C  
2025-08-14 18:13:23|  51 C  | 308.46 W |  89 C  |  49 C  | 282.08 W |  89 C  |  49 C  | 288.64 W |  89 C  |  52 C  | 317.24 W |  89 C  |  49 C  | 289.48 W |  89 C  |  49 C  | 312.61 W |  89 C  |  50 C  | 281.90 W |  89 C  |  50 C  | 298.14 W |  89 C  
2025-08-14 18:13:25|  51 C  | 291.98 W |  89 C  |  49 C  | 309.76 W |  89 C  |  49 C  | 302.89 W |  89 C  |  52 C  | 299.67 W |  89 C  |  49 C  | 281.07 W |  89 C  |  49 C  | 277.13 W |  89 C  |  50 C  | 287.21 W |  89 C  |  50 C  | 305.95 W |  89 C  
2025-08-14 18:13:28|  52 C  | 305.17 W |  89 C  |  49 C  | 304.28 W |  89 C  |  49 C  | 298.88 W |  89 C  |  52 C  | 302.02 W |  89 C  |  49 C  | 303.28 W |  89 C  |  50 C  | 305.19 W |  89 C  |  50 C  | 297.19 W |  89 C  |  50 C  | 300.57 W |  89 C  
2025-08-14 18:13:30|  52 C  | 297.92 W |  89 C  |  50 C  | 309.66 W |  89 C  |  49 C  | 290.40 W |  89 C  |  53 C  | 296.07 W |  89 C  |  49 C  | 305.52 W |  89 C  |  50 C  | 285.25 W |  89 C  |  50 C  | 300.10 W |  89 C  |  50 C  | 302.82 W |  89 C  
2025-08-14 18:13:33|  52 C  | 308.17 W |  89 C  |  50 C  | 303.90 W |  89 C  |  49 C  | 310.47 W |  89 C  |  53 C  | 308.06 W |  89 C  |  49 C  | 281.05 W |  89 C  |  50 C  | 303.12 W |  89 C  |  50 C  | 301.00 W |  89 C  |  50 C  | 292.85 W |  89 C  
2025-08-14 18:13:35|  52 C  | 313.54 W |  89 C  |  50 C  | 312.18 W |  89 C  |  49 C  | 291.55 W |  89 C  |  53 C  | 299.18 W |  89 C  |  49 C  | 306.60 W |  89 C  |  50 C  | 293.94 W |  89 C  |  50 C  | 299.52 W |  89 C  |  50 C  | 301.07 W |  89 C  
2025-08-14 18:13:37|  52 C  | 306.58 W |  89 C  |  50 C  | 299.78 W |  89 C  |  49 C  | 296.25 W |  89 C  |  53 C  | 309.54 W |  89 C  |  49 C  | 308.26 W |  89 C  |  50 C  | 286.53 W |  89 C  |  51 C  | 281.98 W |  89 C  |  50 C  | 301.84 W |  89 C  
2025-08-14 18:13:40|  52 C  | 304.46 W |  89 C  |  50 C  | 295.89 W |  89 C  |  49 C  | 289.62 W |  89 C  |  53 C  | 303.86 W |  89 C  |  49 C  | 309.32 W |  89 C  |  50 C  | 298.07 W |  89 C  |  51 C  | 292.09 W |  89 C  |  50 C  | 305.60 W |  89 C  
2025-08-14 18:13:42|  52 C  | 306.80 W |  89 C  |  50 C  | 302.24 W |  89 C  |  49 C  | 301.70 W |  89 C  |  53 C  | 306.00 W |  89 C  |  49 C  | 293.11 W |  89 C  |  50 C  | 300.69 W |  89 C  |  51 C  | 290.99 W |  89 C  |  50 C  | 291.69 W |  89 C  
2025-08-14 18:13:44|  52 C  | 311.96 W |  89 C  |  50 C  | 290.34 W |  89 C  |  49 C  | 276.85 W |  89 C  |  53 C  | 306.90 W |  89 C  |  49 C  | 309.42 W |  89 C  |  50 C  | 299.17 W |  89 C  |  51 C  | 295.61 W |  89 C  |  50 C  | 301.55 W |  89 C  
2025-08-14 18:13:47|  52 C  | 306.66 W |  89 C  |  50 C  | 296.10 W |  89 C  |  49 C  | 278.56 W |  89 C  |  53 C  | 293.99 W |  89 C  |  49 C  | 295.17 W |  89 C  |  50 C  | 302.53 W |  89 C  |  51 C  | 312.07 W |  89 C  |  50 C  | 293.82 W |  89 C  
2025-08-14 18:13:49|  52 C  | 274.85 W |  89 C  |  50 C  | 303.03 W |  89 C  |  49 C  | 299.69 W |  89 C  |  53 C  | 304.84 W |  89 C  |  50 C  | 306.01 W |  89 C  |  50 C  | 295.53 W |  89 C  |  51 C  | 278.75 W |  89 C  |  50 C  | 306.30 W |  89 C  
2025-08-14 18:13:51|  52 C  | 305.39 W |  89 C  |  50 C  | 311.70 W |  89 C  |  50 C  | 313.63 W |  89 C  |  53 C  | 298.31 W |  89 C  |  49 C  | 294.47 W |  89 C  |  50 C  | 305.18 W |  89 C  |  51 C  | 302.64 W |  89 C  |  50 C  | 286.57 W |  89 C  
2025-08-14 18:13:54|  52 C  | 290.21 W |  89 C  |  50 C  | 302.62 W |  89 C  |  50 C  | 308.45 W |  89 C  |  53 C  | 319.70 W |  89 C  |  49 C  | 298.86 W |  89 C  |  50 C  | 291.50 W |  89 C  |  51 C  | 293.14 W |  89 C  |  50 C  | 293.06 W |  89 C  
2025-08-14 18:13:56|  52 C  | 294.70 W |  89 C  |  50 C  | 290.83 W |  89 C  |  50 C  | 289.24 W |  89 C  |  53 C  | 293.59 W |  89 C  |  50 C  | 291.92 W |  89 C  |  50 C  | 294.94 W |  89 C  |  51 C  | 275.40 W |  89 C  |  51 C  | 298.28 W |  89 C  
2025-08-14 18:13:58|  52 C  | 290.60 W |  89 C  |  50 C  | 298.83 W |  89 C  |  50 C  | 311.74 W |  89 C  |  53 C  | 310.51 W |  89 C  |  49 C  | 311.09 W |  89 C  |  51 C  | 283.30 W |  89 C  |  51 C  | 291.68 W |  89 C  |  50 C  | 305.35 W |  89 C  
2025-08-14 18:14:01|  52 C  | 297.54 W |  89 C  |  50 C  | 312.00 W |  89 C  |  50 C  | 301.43 W |  89 C  |  53 C  | 303.77 W |  89 C  |  50 C  | 294.09 W |  89 C  |  50 C  | 306.45 W |  89 C  |  51 C  | 289.23 W |  89 C  |  50 C  | 307.78 W |  89 C  
2025-08-14 18:14:03|  53 C  | 305.35 W |  89 C  |  50 C  | 299.53 W |  89 C  |  50 C  | 296.17 W |  89 C  |  53 C  | 303.99 W |  89 C  |  50 C  | 311.78 W |  89 C  |  50 C  | 275.47 W |  89 C  |  51 C  | 281.79 W |  89 C  |  50 C  | 307.69 W |  89 C  
2025-08-14 18:14:06|  53 C  | 291.18 W |  89 C  |  50 C  | 310.54 W |  89 C  |  50 C  | 296.64 W |  89 C  |  54 C  | 291.47 W |  89 C  |  50 C  | 302.12 W |  89 C  |  50 C  | 303.53 W |  89 C  |  51 C  | 304.30 W |  89 C  |  51 C  | 314.34 W |  89 C  
2025-08-14 18:14:08|  53 C  | 289.54 W |  89 C  |  50 C  | 310.73 W |  89 C  |  50 C  | 308.67 W |  89 C  |  53 C  | 298.09 W |  89 C  |  50 C  | 306.88 W |  89 C  |  50 C  | 304.02 W |  89 C  |  51 C  | 304.70 W |  89 C  |  50 C  | 303.51 W |  89 C  
2025-08-14 18:14:10|  53 C  | 300.86 W |  89 C  |  50 C  | 291.09 W |  89 C  |  50 C  | 292.54 W |  89 C  |  54 C  | 297.32 W |  89 C  |  50 C  | 281.36 W |  89 C  |  51 C  | 293.92 W |  89 C  |  51 C  | 303.65 W |  89 C  |  51 C  | 300.47 W |  89 C  
2025-08-14 18:14:13|  53 C  | 291.57 W |  89 C  |  50 C  | 307.13 W |  89 C  |  50 C  | 308.64 W |  89 C  |  53 C  | 291.26 W |  89 C  |  50 C  | 287.23 W |  89 C  |  51 C  | 308.60 W |  89 C  |  51 C  | 302.26 W |  89 C  |  50 C  | 306.71 W |  89 C  
2025-08-14 18:14:15|  53 C  | 301.44 W |  89 C  |  51 C  | 305.67 W |  89 C  |  50 C  | 283.74 W |  89 C  |  53 C  | 308.67 W |  89 C  |  50 C  | 295.17 W |  89 C  |  51 C  | 301.96 W |  89 C  |  51 C  | 286.39 W |  89 C  |  51 C  | 312.96 W |  89 C  
2025-08-14 18:14:17|  53 C  | 294.62 W |  89 C  |  51 C  | 308.40 W |  89 C  |  50 C  | 301.03 W |  89 C  |  54 C  | 279.71 W |  89 C  |  50 C  | 299.18 W |  89 C  |  50 C  | 306.27 W |  89 C  |  51 C  | 285.89 W |  89 C  |  51 C  | 312.68 W |  89 C  
2025-08-14 18:14:20|  47 C  | 76.46 W |  89 C  |  51 C  | 294.63 W |  89 C  |  50 C  | 308.56 W |  89 C  |  53 C  | 320.88 W |  89 C  |  50 C  | 294.50 W |  89 C  |  50 C  | 305.10 W |  89 C  |  51 C  | 297.84 W |  89 C  |  51 C  | 305.08 W |  89 C  
2025-08-14 18:14:22|  45 C  | 50.73 W |  89 C  |  50 C  | 311.44 W |  89 C  |  50 C  | 301.05 W |  89 C  |  54 C  | 280.24 W |  89 C  |  45 C  | 78.96 W |  89 C  |  51 C  | 285.13 W |  89 C  |  52 C  | 291.79 W |  89 C  |  51 C  | 296.67 W |  89 C  
2025-08-14 18:14:25|  43 C  | 49.84 W |  89 C  |  51 C  | 297.18 W |  89 C  |  50 C  | 303.02 W |  89 C  |  54 C  | 302.04 W |  89 C  |  43 C  | 71.84 W |  89 C  |  44 C  | 69.84 W |  89 C  |  52 C  | 288.82 W |  89 C  |  43 C  | 69.65 W |  89 C  
2025-08-14 18:14:28|  41 C  | 48.65 W |  89 C  |  51 C  | 298.44 W |  89 C  |  43 C  | 69.45 W |  89 C  |  46 C  | 66.90 W |  89 C  |  41 C  | 48.78 W |  89 C  |  42 C  | 46.88 W |  89 C  |  44 C  | 71.85 W |  89 C  |  42 C  | 47.08 W |  89 C  
2025-08-14 18:14:30|  40 C  | 48.69 W |  89 C  |  43 C  | 66.95 W |  89 C  |  41 C  | 70.68 W |  89 C  |  45 C  | 67.05 W |  89 C  |  39 C  | 48.72 W |  89 C  |  41 C  | 46.61 W |  89 C  |  42 C  | 66.73 W |  89 C  |  40 C  | 46.89 W |  89 C  
2025-08-14 18:14:34|  40 C  | 75.23 W |  89 C  |  41 C  | 66.44 W |  89 C  |  39 C  | 46.31 W |  89 C  |  42 C  | 45.36 W |  89 C  |  38 C  | 47.62 W |  89 C  |  39 C  | 46.11 W |  89 C  |  40 C  | 48.08 W |  89 C  |  38 C  | 46.00 W |  89 C  
2025-08-14 18:14:37|  38 C  | 47.91 W |  89 C  |  39 C  | 45.27 W |  89 C  |  38 C  | 45.63 W |  89 C  |  41 C  | 44.87 W |  89 C  |  38 C  | 72.00 W |  89 C  |  38 C  | 45.62 W |  89 C  |  39 C  | 47.78 W |  89 C  |  38 C  | 72.68 W |  89 C  
2025-08-14 18:14:40|  38 C  | 68.99 W |  89 C  |  38 C  | 44.85 W |  89 C  |  36 C  | 45.24 W |  89 C  |  40 C  | 65.66 W |  89 C  |  36 C  | 46.62 W |  89 C  |  37 C  | 66.85 W |  89 C  |  37 C  | 47.39 W |  89 C  |  37 C  | 67.61 W |  89 C  
2025-08-14 18:14:43|  37 C  | 68.50 W |  89 C  |  36 C  | 44.65 W |  89 C  |  36 C  | 66.55 W |  89 C  |  39 C  | 44.27 W |  89 C  |  35 C  | 67.83 W |  89 C  |  36 C  | 64.66 W |  89 C  |  37 C  | 68.42 W |  89 C  |  35 C  | 45.00 W |  89 C  
2025-08-14 18:14:48|  36 C  | 68.01 W |  89 C  |  36 C  | 45.35 W |  89 C  |  34 C  | 64.97 W |  89 C  |  38 C  | 64.00 W |  89 C  |  34 C  | 66.75 W |  89 C  |  34 C  | 44.92 W |  89 C  |  35 C  | 68.32 W |  89 C  |  34 C  | 67.02 W |  89 C  
2025-08-14 18:14:53|  35 C  | 67.82 W |  89 C  |  35 C  | 64.47 W |  89 C  |  33 C  | 44.82 W |  89 C  |  36 C  | 43.75 W |  89 C  |  34 C  | 70.12 W |  89 C  |  34 C  | 64.35 W |  89 C  |  34 C  | 46.67 W |  89 C  |  34 C  | 67.21 W |  89 C  
2025-08-14 18:14:55|  42 C  | 290.47 W |  89 C  |  34 C  | 44.12 W |  89 C  |  33 C  | 63.79 W |  89 C  |  36 C  | 63.52 W |  89 C  |  38 C  | 66.12 W |  89 C  |  33 C  | 64.11 W |  89 C  |  34 C  | 71.56 W |  89 C  |  33 C  | 66.97 W |  89 C  
2025-08-14 18:14:58|  43 C  | 312.32 W |  89 C  |  34 C  | 67.54 W |  89 C  |  32 C  | 63.59 W |  89 C  |  36 C  | 64.77 W |  89 C  |  40 C  | 298.60 W |  89 C  |  37 C  | 64.05 W |  89 C  |  34 C  | 66.84 W |  89 C  |  40 C  | 296.98 W |  89 C  
2025-08-14 18:15:00|  44 C  | 299.68 W |  89 C  |  39 C  | 305.16 W |  89 C  |  39 C  | 286.37 W |  89 C  |  43 C  | 287.93 W |  89 C  |  41 C  | 283.50 W |  89 C  |  41 C  | 299.80 W |  89 C  |  41 C  | 299.59 W |  89 C  |  42 C  | 301.35 W |  89 C  
2025-08-14 18:15:03|  45 C  | 300.47 W |  89 C  |  41 C  | 295.13 W |  89 C  |  41 C  | 283.71 W |  89 C  |  44 C  | 282.93 W |  89 C  |  42 C  | 304.46 W |  89 C  |  42 C  | 307.92 W |  89 C  |  42 C  | 290.58 W |  89 C  |  42 C  | 314.03 W |  89 C  
2025-08-14 18:15:05|  46 C  | 293.92 W |  89 C  |  42 C  | 309.66 W |  89 C  |  42 C  | 301.62 W |  89 C  |  45 C  | 308.56 W |  89 C  |  43 C  | 294.19 W |  89 C  |  42 C  | 289.15 W |  89 C  |  43 C  | 307.32 W |  89 C  |  43 C  | 293.94 W |  89 C  
2025-08-14 18:15:08|  46 C  | 315.87 W |  89 C  |  43 C  | 308.78 W |  89 C  |  43 C  | 293.92 W |  89 C  |  46 C  | 290.67 W |  89 C  |  44 C  | 291.35 W |  89 C  |  43 C  | 295.30 W |  89 C  |  44 C  | 307.95 W |  89 C  |  44 C  | 300.55 W |  89 C  
2025-08-14 18:15:10|  47 C  | 305.94 W |  89 C  |  44 C  | 309.45 W |  89 C  |  43 C  | 290.48 W |  89 C  |  47 C  | 308.95 W |  89 C  |  44 C  | 308.06 W |  89 C  |  44 C  | 288.77 W |  89 C  |  45 C  | 306.08 W |  89 C  |  45 C  | 296.92 W |  89 C  
2025-08-14 18:15:13|  48 C  | 308.95 W |  89 C  |  44 C  | 286.99 W |  89 C  |  44 C  | 309.72 W |  89 C  |  47 C  | 294.48 W |  89 C  |  45 C  | 287.06 W |  89 C  |  45 C  | 310.27 W |  89 C  |  45 C  | 282.68 W |  89 C  |  45 C  | 279.54 W |  89 C  
2025-08-14 18:15:15|  48 C  | 286.69 W |  89 C  |  45 C  | 296.85 W |  89 C  |  44 C  | 295.67 W |  89 C  |  48 C  | 302.20 W |  89 C  |  45 C  | 298.20 W |  89 C  |  45 C  | 297.18 W |  89 C  |  46 C  | 294.84 W |  89 C  |  46 C  | 307.41 W |  89 C  
