Timestamp          |GPU0_Temp|GPU0_TDP|GPU0_Thro|GPU1_Temp|GPU1_TDP|GPU1_Thro|GPU2_Temp|GPU2_TDP|GPU2_Thro|GPU3_Temp|GPU3_TDP|GPU3_Thro|GPU4_Temp|GPU4_TDP|GPU4_Thro|GPU5_Temp|GPU5_TDP|GPU5_Thro|GPU6_Temp|GPU6_TDP|GPU6_Thro|GPU7_Temp|GPU7_TDP|GPU7_Thro
2025-08-14 16:47:59|  59 C  | 298.91 W |  89 C  |  56 C  | 301.96 W |  89 C  |  56 C  | 283.82 W |  89 C  |  59 C  | 309.56 W |  89 C  |  56 C  | 300.07 W |  89 C  |  56 C  | 297.08 W |  89 C  |  57 C  | 295.13 W |  89 C  |  56 C  | 302.83 W |  89 C  
2025-08-14 16:48:01|  59 C  | 283.93 W |  89 C  |  56 C  | 299.50 W |  89 C  |  56 C  | 283.73 W |  89 C  |  59 C  | 297.24 W |  89 C  |  57 C  | 301.72 W |  89 C  |  56 C  | 284.95 W |  89 C  |  57 C  | 303.93 W |  89 C  |  57 C  | 302.92 W |  89 C  
2025-08-14 16:48:04|  59 C  | 297.94 W |  89 C  |  57 C  | 296.08 W |  89 C  |  56 C  | 302.34 W |  89 C  |  59 C  | 297.34 W |  89 C  |  57 C  | 291.25 W |  89 C  |  56 C  | 297.67 W |  89 C  |  57 C  | 302.76 W |  89 C  |  57 C  | 298.83 W |  89 C  
2025-08-14 16:48:06|  59 C  | 298.62 W |  89 C  |  57 C  | 309.58 W |  89 C  |  57 C  | 296.16 W |  89 C  |  59 C  | 296.93 W |  89 C  |  57 C  | 306.34 W |  89 C  |  57 C  | 302.96 W |  89 C  |  57 C  | 300.52 W |  89 C  |  57 C  | 302.25 W |  89 C  
2025-08-14 16:48:09|  59 C  | 300.58 W |  89 C  |  57 C  | 296.18 W |  89 C  |  57 C  | 305.26 W |  89 C  |  60 C  | 299.19 W |  89 C  |  57 C  | 298.31 W |  89 C  |  57 C  | 322.86 W |  89 C  |  58 C  | 302.97 W |  89 C  |  57 C  | 298.33 W |  89 C  
2025-08-14 16:48:11|  59 C  | 293.03 W |  89 C  |  57 C  | 304.70 W |  89 C  |  57 C  | 290.58 W |  89 C  |  60 C  | 295.77 W |  89 C  |  57 C  | 308.09 W |  89 C  |  57 C  | 295.25 W |  89 C  |  58 C  | 297.39 W |  89 C  |  57 C  | 297.65 W |  89 C  
2025-08-14 16:48:13|  60 C  | 308.30 W |  89 C  |  57 C  | 305.08 W |  89 C  |  57 C  | 290.20 W |  89 C  |  60 C  | 298.80 W |  89 C  |  57 C  | 291.07 W |  89 C  |  57 C  | 301.00 W |  89 C  |  58 C  | 298.05 W |  89 C  |  57 C  | 303.92 W |  89 C  
2025-08-14 16:48:16|  60 C  | 302.34 W |  89 C  |  57 C  | 304.69 W |  89 C  |  57 C  | 313.66 W |  89 C  |  60 C  | 299.98 W |  89 C  |  58 C  | 299.48 W |  89 C  |  57 C  | 295.13 W |  89 C  |  58 C  | 297.57 W |  89 C  |  58 C  | 304.19 W |  89 C  
2025-08-14 16:48:18|  60 C  | 293.03 W |  89 C  |  57 C  | 299.31 W |  89 C  |  57 C  | 299.09 W |  89 C  |  60 C  | 305.66 W |  89 C  |  58 C  | 300.27 W |  89 C  |  58 C  | 305.20 W |  89 C  |  58 C  | 297.57 W |  89 C  |  58 C  | 294.71 W |  89 C  
2025-08-14 16:48:20|  60 C  | 302.33 W |  89 C  |  58 C  | 296.76 W |  89 C  |  57 C  | 306.23 W |  89 C  |  61 C  | 291.74 W |  89 C  |  58 C  | 299.68 W |  89 C  |  58 C  | 301.39 W |  89 C  |  58 C  | 301.89 W |  89 C  |  58 C  | 305.47 W |  89 C  
2025-08-14 16:48:23|  60 C  | 285.11 W |  89 C  |  58 C  | 297.55 W |  89 C  |  58 C  | 299.59 W |  89 C  |  60 C  | 292.33 W |  89 C  |  58 C  | 291.54 W |  89 C  |  58 C  | 297.39 W |  89 C  |  59 C  | 304.24 W |  89 C  |  58 C  | 290.70 W |  89 C  
2025-08-14 16:48:25|  61 C  | 298.72 W |  89 C  |  58 C  | 302.55 W |  89 C  |  58 C  | 299.49 W |  89 C  |  61 C  | 244.39 W |  89 C  |  58 C  | 297.53 W |  89 C  |  58 C  | 294.94 W |  89 C  |  59 C  | 310.80 W |  89 C  |  57 C  | 366.58 W |  89 C  
2025-08-14 16:48:27|  61 C  | 293.14 W |  89 C  |  58 C  | 298.15 W |  89 C  |  58 C  | 299.88 W |  89 C  |  61 C  | 302.52 W |  89 C  |  58 C  | 300.64 W |  89 C  |  58 C  | 297.29 W |  89 C  |  59 C  | 304.05 W |  89 C  |  58 C  | 233.10 W |  89 C  
2025-08-14 16:48:30|  61 C  | 300.77 W |  89 C  |  58 C  | 296.56 W |  89 C  |  58 C  | 315.23 W |  89 C  |  61 C  | 295.86 W |  89 C  |  58 C  | 300.65 W |  89 C  |  58 C  | 303.04 W |  89 C  |  59 C  | 298.65 W |  89 C  |  58 C  | 297.16 W |  89 C  
2025-08-14 16:48:32|  61 C  | 294.61 W |  89 C  |  58 C  | 297.76 W |  89 C  |  58 C  | 298.22 W |  89 C  |  61 C  | 298.51 W |  89 C  |  59 C  | 301.04 W |  89 C  |  58 C  | 296.61 W |  89 C  |  59 C  | 302.86 W |  89 C  |  58 C  | 304.79 W |  89 C  
2025-08-14 16:48:35|  61 C  | 287.56 W |  89 C  |  58 C  | 302.34 W |  89 C  |  58 C  | 298.60 W |  89 C  |  61 C  | 298.21 W |  89 C  |  59 C  | 301.23 W |  89 C  |  58 C  | 297.48 W |  89 C  |  59 C  | 291.59 W |  89 C  |  59 C  | 303.21 W |  89 C  
2025-08-14 16:48:37|  61 C  | 292.96 W |  89 C  |  59 C  | 301.19 W |  89 C  |  58 C  | 296.36 W |  89 C  |  62 C  | 300.76 W |  89 C  |  59 C  | 301.92 W |  89 C  |  58 C  | 302.08 W |  89 C  |  59 C  | 305.71 W |  89 C  |  59 C  | 296.56 W |  89 C  
2025-08-14 16:48:39|  61 C  | 294.62 W |  89 C  |  59 C  | 299.80 W |  89 C  |  58 C  | 298.69 W |  89 C  |  62 C  | 299.98 W |  89 C  |  59 C  | 294.68 W |  89 C  |  59 C  | 296.89 W |  89 C  |  58 C  | 297.95 W |  89 C  |  59 C  | 297.26 W |  89 C  
2025-08-14 16:48:42|  61 C  | 278.45 W |  89 C  |  59 C  | 356.90 W |  89 C  |  58 C  | 236.72 W |  89 C  |  62 C  | 296.06 W |  89 C  |  59 C  | 301.24 W |  89 C  |  59 C  | 295.32 W |  89 C  |  60 C  | 270.76 W |  89 C  |  59 C  | 296.38 W |  89 C  
2025-08-14 16:48:44|  61 C  | 284.52 W |  89 C  |  59 C  | 249.87 W |  89 C  |  59 C  | 242.66 W |  89 C  |  62 C  | 300.17 W |  89 C  |  59 C  | 301.73 W |  89 C  |  59 C  | 297.88 W |  89 C  |  60 C  | 253.76 W |  89 C  |  59 C  | 304.69 W |  89 C  
2025-08-14 16:48:46|  62 C  | 300.96 W |  89 C  |  59 C  | 301.37 W |  89 C  |  59 C  | 299.48 W |  89 C  |  62 C  | 299.00 W |  89 C  |  59 C  | 301.23 W |  89 C  |  59 C  | 297.97 W |  89 C  |  60 C  | 298.07 W |  89 C  |  59 C  | 302.54 W |  89 C  
2025-08-14 16:48:49|  62 C  | 297.64 W |  89 C  |  59 C  | 301.56 W |  89 C  |  59 C  | 299.78 W |  89 C  |  62 C  | 298.59 W |  89 C  |  59 C  | 309.74 W |  89 C  |  59 C  | 297.60 W |  89 C  |  60 C  | 306.02 W |  89 C  |  59 C  | 298.43 W |  89 C  
2025-08-14 16:48:51|  62 C  | 302.54 W |  89 C  |  59 C  | 300.50 W |  89 C  |  59 C  | 298.80 W |  89 C  |  62 C  | 299.86 W |  89 C  |  59 C  | 304.18 W |  89 C  |  59 C  | 298.29 W |  89 C  |  60 C  | 299.83 W |  89 C  |  59 C  | 305.08 W |  89 C  
2025-08-14 16:48:53|  62 C  | 287.38 W |  89 C  |  59 C  | 301.56 W |  89 C  |  59 C  | 307.31 W |  89 C  |  62 C  | 298.89 W |  89 C  |  59 C  | 301.73 W |  89 C  |  59 C  | 303.65 W |  89 C  |  60 C  | 295.91 W |  89 C  |  59 C  | 297.15 W |  89 C  
2025-08-14 16:48:56|  62 C  | 295.18 W |  89 C  |  59 C  | 299.90 W |  89 C  |  59 C  | 299.78 W |  89 C  |  62 C  | 299.58 W |  89 C  |  60 C  | 301.54 W |  89 C  |  59 C  | 300.80 W |  89 C  |  60 C  | 299.64 W |  89 C  |  59 C  | 304.89 W |  89 C  
2025-08-14 16:48:58|  62 C  | 298.73 W |  89 C  |  59 C  | 300.80 W |  89 C  |  59 C  | 299.98 W |  89 C  |  62 C  | 300.17 W |  89 C  |  60 C  | 301.23 W |  89 C  |  59 C  | 287.21 W |  89 C  |  60 C  | 299.64 W |  89 C  |  60 C  | 291.66 W |  89 C  
2025-08-14 16:49:01|  62 C  | 303.11 W |  89 C  |  60 C  | 302.73 W |  89 C  |  59 C  | 300.67 W |  89 C  |  62 C  | 300.57 W |  89 C  |  60 C  | 302.21 W |  89 C  |  59 C  | 298.65 W |  89 C  |  60 C  | 299.83 W |  89 C  |  60 C  | 298.42 W |  89 C  
2025-08-14 16:49:03|  62 C  | 296.17 W |  89 C  |  60 C  | 294.91 W |  89 C  |  59 C  | 300.27 W |  89 C  |  63 C  | 300.27 W |  89 C  |  60 C  | 301.35 W |  89 C  |  59 C  | 298.86 W |  89 C  |  60 C  | 298.46 W |  89 C  |  60 C  | 298.03 W |  89 C  
2025-08-14 16:49:05|  62 C  | 288.07 W |  89 C  |  60 C  | 301.26 W |  89 C  |  59 C  | 299.80 W |  89 C  |  63 C  | 299.39 W |  89 C  |  60 C  | 303.10 W |  89 C  |  60 C  | 298.07 W |  89 C  |  60 C  | 298.74 W |  89 C  |  60 C  | 305.28 W |  89 C  
2025-08-14 16:49:08|  63 C  | 296.58 W |  89 C  |  60 C  | 296.96 W |  89 C  |  60 C  | 291.66 W |  89 C  |  63 C  | 299.88 W |  89 C  |  60 C  | 302.02 W |  89 C  |  60 C  | 298.96 W |  89 C  |  60 C  | 307.09 W |  89 C  |  60 C  | 298.62 W |  89 C  
2025-08-14 16:49:10|  63 C  | 296.37 W |  89 C  |  60 C  | 301.36 W |  89 C  |  60 C  | 299.39 W |  89 C  |  63 C  | 295.75 W |  89 C  |  60 C  | 293.99 W |  89 C  |  60 C  | 298.07 W |  89 C  |  61 C  | 298.46 W |  89 C  |  60 C  | 291.77 W |  89 C  
2025-08-14 16:49:12|  63 C  | 303.91 W |  89 C  |  60 C  | 297.26 W |  89 C  |  60 C  | 299.57 W |  89 C  |  63 C  | 301.54 W |  89 C  |  60 C  | 302.70 W |  89 C  |  60 C  | 291.51 W |  89 C  |  61 C  | 300.92 W |  89 C  |  60 C  | 298.72 W |  89 C  
2025-08-14 16:49:15|  63 C  | 294.89 W |  89 C  |  60 C  | 305.56 W |  89 C  |  60 C  | 300.27 W |  89 C  |  63 C  | 304.19 W |  89 C  |  60 C  | 302.51 W |  89 C  |  60 C  | 294.75 W |  89 C  |  61 C  | 285.82 W |  89 C  |  59 C  | 320.79 W |  89 C  
2025-08-14 16:49:17|  63 C  | 297.74 W |  89 C  |  60 C  | 292.37 W |  89 C  |  60 C  | 300.97 W |  89 C  |  63 C  | 293.12 W |  89 C  |  60 C  | 302.80 W |  89 C  |  60 C  | 300.90 W |  89 C  |  61 C  | 300.03 W |  89 C  |  60 C  | 256.25 W |  89 C  
2025-08-14 16:49:20|  63 C  | 303.71 W |  89 C  |  60 C  | 302.05 W |  89 C  |  60 C  | 300.46 W |  89 C  |  63 C  | 300.86 W |  89 C  |  60 C  | 295.36 W |  89 C  |  60 C  | 306.29 W |  89 C  |  61 C  | 299.64 W |  89 C  |  60 C  | 297.76 W |  89 C  
